Transect,Waypoint,Latitude,Longitude,Type,Region,Depth
5,005.1C,28.762108,-114.356871,Compulsory,Mexico,-18
5,005.101C,28.368497,-115.112974,Compulsory,Mexico,-122
5,005.102C,28.40987,-115.272389,Compulsory,Mexico,-138
5,005.103C,28.33324,-115.308777,Compulsory,Mexico,-163
5,005.104C,28.270362,-115.301846,Compulsory,Mexico,-124
5,005.2C,27.848106,-116.087593,Compulsory,Mexico,-4281
7,007.1C,29.017856,-114.612495,Compulsory,Mexico,-13
7,007.2C,28.45685,-115.690515,Compulsory,Mexico,-1175
9,009.1C,29.271443,-114.872918,Compulsory,Mexico,-8
9,009.2C,28.384876,-116.538436,Compulsory,Mexico,-3803
11,011.1C,29.471711,-115.236981,Compulsory,Mexico,-13
11,011.2C,28.582146,-116.924873,Compulsory,Mexico,-3376
13,013.1C,29.678991,-115.588682,Compulsory,Mexico,-3
13,013.2C,29.263046,-116.393959,Compulsory,Mexico,-1748
15,015.1C,29.949795,-115.818253,Compulsory,Mexico,-4
15,015.2C,29.352055,-116.968462,Compulsory,Mexico,-3044
17,017.1C,30.327767,-115.839837,Compulsory,Mexico,-6
17,017.2C,29.641231,-117.166794,Compulsory,Mexico,-2674
19,019.1C,30.614678,-116.038569,Compulsory,Mexico,-7
19,019.2C,29.931491,-117.367329,Compulsory,Mexico,-2412
21,021.1C,30.905453,-116.230155,Compulsory,Mexico,-4
21,021.2C,30.223457,-117.559991,Compulsory,Mexico,-1237
23,023.1C,31.224062,-116.367531,Compulsory,Mexico,-7
23,023.2C,30.624879,-117.542765,Compulsory,Mexico,-1715
25,025.1C,31.482099,-116.624129,Compulsory,Mexico,-18
25,025.2C,30.897892,-117.773072,Compulsory,Mexico,-1948
27,027.1C,31.831429,-116.698467,Compulsory,Mexico,-23
27,027.2C,31.192885,-117.960663,Compulsory,Mexico,-1229
29,029.1C,32.121639,-116.895441,Compulsory,Mexico,-13
29,029.2C,31.506205,-118.112417,Compulsory,Mexico,-1151
31,031.1C,32.399418,-117.11536,Compulsory,Mexico,-19
31,031.2C,31.809288,-118.284682,Compulsory,Mexico,-1477
32,032.1C,32.546355,-117.16308,Compulsory,S. CA Bight,-21
32,032.2C,31.94233,-118.359297,Compulsory,S. CA Bight,-899
33,033.1C,32.683902,-117.271565,Compulsory,S. CA Bight,-60
33,033.2C,32.091268,-118.438537,Compulsory,S. CA Bight,-655
34,034.1C,32.882948,-117.263725,Compulsory,S. CA Bight,-24
34,034.2C,32.251727,-118.513578,Compulsory,S. CA Bight,-1633
35,035.1C,33.049935,-117.31053,Compulsory,S. CA Bight,-29
35,035.2C,32.360972,-118.672476,Compulsory,S. CA Bight,-1717
36,036.1C,33.18923,-117.416666,Compulsory,S. CA Bight,-14
36,036.2C,32.505358,-118.777795,Compulsory,S. CA Bight,-861
37,037.1C,33.329124,-117.52192,Compulsory,S. CA Bight,-12
37,037.101C,32.901081,-118.375373,Compulsory,S. CA Bight,-900
37,037.102C,32.809297,-118.334594,Compulsory,S. CA Bight,-278
37,037.103C,32.783466,-118.413433,Compulsory,S. CA Bight,-73
37,037.104C,32.830531,-118.5147,Compulsory,S. CA Bight,-100
37,037.2C,32.646334,-118.885031,Compulsory,S. CA Bight,-744
38,038.1C,33.438391,-117.688491,Compulsory,S. CA Bight,-7
38,038.101C,33.023504,-118.520255,Compulsory,S. CA Bight,-1167
38,038.102C,33.058362,-118.588288,Compulsory,S. CA Bight,-301
38,038.103C,33.036876,-118.631376,Compulsory,S. CA Bight,-67
38,038.104C,32.976208,-118.613234,Compulsory,S. CA Bight,-96
38,038.2C,32.753707,-119.059994,Compulsory,S. CA Bight,-983
39,039.1C,33.557582,-117.831498,Compulsory,S. CA Bight,-4
39,039.2C,32.870594,-119.206099,Compulsory,S. CA Bight,-1030
40,040.1C,33.643165,-118.042983,Compulsory,S. CA Bight,-19
40,040.101C,33.455074,-118.426987,Compulsory,S. CA Bight,-410
40,040.102C,33.504763,-118.566103,Compulsory,S. CA Bight,-376
40,040.103C,33.481356,-118.644783,Compulsory,S. CA Bight,-214
40,040.104C,33.38367,-118.568077,Compulsory,S. CA Bight,-558
40,040.2C,32.962004,-119.425916,Compulsory,S. CA Bight,-465
41,041.1C,33.704528,-118.316625,Compulsory,S. CA Bight,-2
41,041.2C,33.045285,-119.64596,Compulsory,S. CA Bight,-595
42,042.1C,33.847795,-118.410651,Compulsory,S. CA Bight,-22
42,042.101C,33.308211,-119.499857,Compulsory,S. CA Bight,-70
42,042.102C,33.29158,-119.595463,Compulsory,S. CA Bight,-40
42,042.103C,33.244539,-119.625511,Compulsory,S. CA Bight,-62
42,042.2C,33.164692,-119.789568,Compulsory,S. CA Bight,-949
43,043.1C,33.991225,-118.509226,Compulsory,S. CA Bight,-17
43,043.2C,33.308469,-119.891113,Compulsory,S. CA Bight,-485
44,044.1C,34.019496,-118.845964,Compulsory,S. CA Bight,-43
44,044.2C,33.321601,-120.25349,Compulsory,S. CA Bight,-806
45,045.1C,34.091651,-119.090361,Compulsory,S. CA Bight,0
45,045.2C,33.381421,-120.527199,Compulsory,S. CA Bight,-1113
46,046.1C,34.183879,-119.294223,Compulsory,S. CA Bight,-19
46,046.101C,34.088954,-119.48697,Compulsory,S. CA Bight,-224
46,046.102C,33.992376,-119.507645,Compulsory,S. CA Bight,-47
46,046.103C,33.908139,-119.851089,Compulsory,S. CA Bight,-283
46,046.2C,33.493804,-120.69073,Compulsory,S. CA Bight,-1708
47,047.1C,34.320881,-119.414839,Compulsory,S. CA Bight,-24
47,047.101C,34.097621,-119.868712,Compulsory,S. CA Bight,-94
47,047.102C,34.095638,-119.935256,Compulsory,S. CA Bight,-88
47,047.103C,34.055545,-120.016092,Compulsory,S. CA Bight,-56
47,047.104C,34.059328,-120.135061,Compulsory,S. CA Bight,-70
47,047.105C,34.012455,-120.277908,Compulsory,S. CA Bight,-34
47,047.106C,33.906274,-120.249891,Compulsory,S. CA Bight,-110
47,047.2C,33.650537,-120.772035,Compulsory,S. CA Bight,-1540
48,048.1C,34.404289,-119.633008,Compulsory,S. CA Bight,-29
48,048.101C,34.088951,-120.271709,Compulsory,S. CA Bight,-95
48,048.102C,34.096593,-120.408357,Compulsory,S. CA Bight,-47
48,048.103C,34.043927,-120.473528,Compulsory,S. CA Bight,-31
48,048.104C,33.995271,-120.462327,Compulsory,S. CA Bight,-115
48,048.2C,33.805586,-120.84708,Compulsory,S. CA Bight,-2110
49,049.1C,34.431992,-119.969161,Compulsory,S. CA Bight,-16
49,049.2C,33.919077,-121.011614,Compulsory,S. CA Bight,-2385
50,050.1C,34.458021,-120.310485,Compulsory,S. CA Bight,-2
50,050.2C,34.042079,-121.157184,Compulsory,S. CA Bight,-2095
51,051.1C,34.532796,-120.553378,Compulsory,S. CA Bight,-17
51,051.2C,34.219424,-121.192298,Compulsory,S. CA Bight,-2392
53,053.1C,34.873796,-120.649758,Compulsory,Central CA,-18
53,053.2C,34.501948,-121.4101,Compulsory,Central CA,-1955
55,055.1C,35.17831,-120.820656,Compulsory,Central CA,-10
55,055.2C,34.726951,-121.746846,Compulsory,Central CA,-1961
57,057.1C,35.466973,-121.025022,Compulsory,Central CA,-8
57,057.2C,35.090515,-121.800039,Compulsory,Central CA,-1864
59,059.1C,35.709199,-121.323063,Compulsory,Central CA,-4
59,059.2C,35.401241,-121.962221,Compulsory,Central CA,-1891
61,061.1C,36.000503,-121.52702,Compulsory,Central CA,-16
61,061.2C,35.685858,-122.179089,Compulsory,Central CA,-1649
63,063.1C,36.240185,-121.836295,Compulsory,Central CA,-29
63,063.2C,35.947268,-122.445161,Compulsory,Central CA,-2955
65,065.1C,36.562917,-121.974394,Compulsory,Central CA,-13
65,065.2C,36.306721,-122.507969,Compulsory,Central CA,-1913
67,067.1C,36.937323,-122.000397,Compulsory,Central CA,-24
67,067.2C,36.627885,-122.650856,Compulsory,Central CA,-2767
69,069.1C,37.149452,-122.372987,Compulsory,Central CA,-18
69,069.2C,36.849761,-123.0028,Compulsory,Central CA,-2887
71,071.1C,37.483482,-122.490159,Compulsory,Central CA,-15
71,071.2C,37.143427,-123.205333,Compulsory,Central CA,-1918
73,073.1C,37.836229,-122.564326,Compulsory,Central CA,-15
73,073.2C,37.435412,-123.412324,Compulsory,Central CA,-1910
75,075.1C,37.997337,-123.029449,Compulsory,Central CA,-6
75,075.2C,37.772941,-123.523556,Compulsory,Central CA,-2353
77,077.1C,38.37001,-123.088978,Compulsory,Central CA,-19
77,077.2C,38.055692,-123.751777,Compulsory,Central CA,-3018
79,079.1C,38.620959,-123.388017,Compulsory,Central CA,-37
79,079.2C,38.313781,-124.033851,Compulsory,Central CA,-3467
81,081.1C,38.868654,-123.689837,Compulsory,Central CA,-29
81,081.2C,38.588126,-124.282552,Compulsory,Central CA,-3386
83,083.1C,39.209559,-123.785569,Compulsory,Central CA,-48
83,083.2C,38.914827,-124.419743,Compulsory,Central CA,-3376
85,085.1C,39.587846,-123.802332,Compulsory,Central CA,-34
85,085.2C,39.267632,-124.50095,Compulsory,Central CA,-2661
87,087.1C,39.912608,-123.961942,Compulsory,Central CA,-27
87,087.2C,39.578234,-124.673808,Compulsory,Central CA,-2240
89,089.1C,40.165229,-124.240491,Compulsory,Central CA,-10
89,089.2C,39.814959,-125.008375,Compulsory,Central CA,-1932
91,091.1C,40.472878,-124.421255,Compulsory,Central CA,-17
91,091.2C,40.109601,-125.221754,Compulsory,Central CA,-1649
93,093.1C,40.685846,-124.313617,Compulsory,Central CA,-13
93,093.2C,40.684319,-125.10175,Compulsory,Central CA,-2685
95,095.1C,41.015006,-124.160944,Compulsory,Central CA,-17
95,095.2C,41.015147,-124.983328,Compulsory,Central CA,-2998
97,097.1C,41.346413,-124.113863,Compulsory,Central CA,-17
97,097.2C,41.345783,-125.008673,Compulsory,Central CA,-1911
100,100.1C,41.8445,-124.23398,Compulsory,Central CA,-1
100,100.2C,41.841705,-125.124468,Compulsory,Central CA,-1697
102,102.1C,42.175309,-124.372052,Compulsory,WA/OR,-6
102,102.2C,42.174727,-125.193949,Compulsory,WA/OR,-2231
104,104.1C,42.506498,-124.428944,Compulsory,WA/OR,1
104,104.2C,42.503204,-125.300465,Compulsory,WA/OR,-3090
106,106.1C,42.83747,-124.572362,Compulsory,WA/OR,-5
106,106.2C,42.834339,-125.336079,Compulsory,WA/OR,-3083
108,108.1C,43.169849,-124.419528,Compulsory,WA/OR,-4
108,108.2C,43.166151,-125.256158,Compulsory,WA/OR,-2226
110,110.1C,43.502534,-124.265867,Compulsory,WA/OR,-8
110,110.2C,43.497753,-125.274449,Compulsory,WA/OR,-1903
112,112.1C,43.835217,-124.175449,Compulsory,WA/OR,-2
112,112.2C,43.829494,-125.306014,Compulsory,WA/OR,-2008
114,114.1C,44.167956,-124.128517,Compulsory,WA/OR,9
114,114.2C,44.161919,-125.250191,Compulsory,WA/OR,-2043
116,116.1C,44.500905,-124.094069,Compulsory,WA/OR,0
116,116.2C,44.496873,-125.256251,Compulsory,WA/OR,-1867
118,118.1C,44.833983,-124.08238,Compulsory,WA/OR,-28
118,118.2C,44.826596,-125.312095,Compulsory,WA/OR,-1403
120,120.1C,45.167244,-123.988706,Compulsory,WA/OR,-7
120,120.2C,45.159626,-125.294731,Compulsory,WA/OR,-1855
122,122.1C,45.501696,-123.98108,Compulsory,WA/OR,30
122,122.2C,45.492652,-125.324204,Compulsory,WA/OR,-1974
124,124.1C,45.835688,-123.992436,Compulsory,WA/OR,-17
124,124.2C,45.828056,-125.277307,Compulsory,WA/OR,-1626
126,126.1C,46.169099,-124.030553,Compulsory,WA/OR,-18
126,126.2C,46.159266,-125.43042,Compulsory,WA/OR,-2060
128,128.1C,46.504951,-124.118747,Compulsory,WA/OR,-20
128,128.2C,46.49529,-125.188117,Compulsory,WA/OR,-1972
130,130.1C,46.83696,-124.176409,Compulsory,WA/OR,-21
130,130.2C,46.828852,-125.321708,Compulsory,WA/OR,-1463
132,132.1C,47.171384,-124.267832,Compulsory,WA/OR,-26
132,132.2C,47.158592,-125.954132,Compulsory,WA/OR,-2047
134,134.1C,47.50637,-124.437539,Compulsory,WA/OR,-20
134,134.2C,47.491949,-126.166082,Compulsory,WA/OR,-1815
136,136.1C,47.839355,-124.592858,Compulsory,WA/OR,-27
136,136.2C,47.826052,-126.325765,Compulsory,WA/OR,-1761
138,138.1C,48.176518,-124.780605,Compulsory,WA/OR,-27
138,138.2C,48.161017,-126.429786,Compulsory,WA/OR,-2030
140,140.1C,48.514699,-124.734919,Compulsory,Vancouver Is.,-215
140,140.2C,48.494023,-126.791547,Compulsory,Vancouver Is.,-2031
142,142.1C,48.807186,-125.258464,Compulsory,Vancouver Is.,-12
142,142.2C,48.589254,-125.535519,Compulsory,Vancouver Is.,-134
144,144.1C,48.985427,-125.679887,Compulsory,Vancouver Is.,-3
144,144.2C,48.582969,-126.193672,Compulsory,Vancouver Is.,-494
146,146.1C,49.211384,-126.041856,Compulsory,Vancouver Is.,-1
146,146.2C,48.576648,-126.85558,Compulsory,Vancouver Is.,-1752
148,148.1C,49.364547,-126.49888,Compulsory,Vancouver Is.,-3
148,148.2C,48.832838,-127.183255,Compulsory,Vancouver Is.,-1968
150,150.1C,49.60975,-126.838587,Compulsory,Vancouver Is.,-1
150,150.2C,49.083854,-127.518491,Compulsory,Vancouver Is.,-2043
152,152.1C,49.860506,-127.172184,Compulsory,Vancouver Is.,5
152,152.2C,49.367579,-127.812171,Compulsory,Vancouver Is.,-2457
154,154.1C,50.072194,-127.557592,Compulsory,Vancouver Is.,-24
154,154.2C,49.585785,-128.191808,Compulsory,Vancouver Is.,-2349
156,156.1C,50.327617,-127.887019,Compulsory,Vancouver Is.,14
156,156.2C,49.78785,-128.593813,Compulsory,Vancouver Is.,-2305
158,158.1C,50.559462,-128.248231,Compulsory,Vancouver Is.,-4
158,158.2C,50.058396,-128.90716,Compulsory,Vancouver Is.,-2001
138,138.1N,32.557324,-117.141016,Nearshore,S. CA Bight,-10
138,138.2N,32.514132,-117.226863,Nearshore,S. CA Bight,-46
139,139.1N,32.645746,-117.158351,Nearshore,S. CA Bight,-13
139,139.2N,32.601101,-117.244658,Nearshore,S. CA Bight,-47
140,140.1N,32.687735,-117.26374,Nearshore,S. CA Bight,-12
140,140.2N,32.644957,-117.349162,Nearshore,S. CA Bight,-165
141,141.1N,32.786735,-117.264182,Nearshore,S. CA Bight,-5
141,141.2N,32.743706,-117.349218,Nearshore,S. CA Bight,-93
142,142.1N,32.885023,-117.260208,Nearshore,S. CA Bight,-24
142,142.2N,32.840871,-117.348873,Nearshore,S. CA Bight,-150
143,143.1N,32.972982,-117.280205,Nearshore,S. CA Bight,-13
143,143.2N,32.930689,-117.364292,Nearshore,S. CA Bight,-498
144,144.1N,33.053069,-117.304494,Nearshore,S. CA Bight,-2
144,144.2N,33.008747,-117.392492,Nearshore,S. CA Bight,-489
145,145.1N,33.130349,-117.348958,Nearshore,S. CA Bight,-15
145,145.2N,33.088292,-117.430733,Nearshore,S. CA Bight,-433
146,146.1N,33.196341,-117.401409,Nearshore,S. CA Bight,-10
146,146.2N,33.154686,-117.486603,Nearshore,S. CA Bight,-340
147,147.1N,33.266478,-117.458419,Nearshore,S. CA Bight,-12
147,147.2N,33.22442,-117.542029,Nearshore,S. CA Bight,-401
148,148.1N,33.332034,-117.515765,Nearshore,S. CA Bight,-8
148,148.2N,33.291658,-117.603121,Nearshore,S. CA Bight,-98
149,149.1N,33.390116,-117.610552,Nearshore,S. CA Bight,-12
149,149.2N,33.346567,-117.697524,Nearshore,S. CA Bight,-537
150,150.1N,33.445216,-117.674286,Nearshore,S. CA Bight,-7
150,150.2N,33.402722,-117.760833,Nearshore,S. CA Bight,-661
151,151.1N,33.504562,-117.757045,Nearshore,S. CA Bight,-17
151,151.2N,33.461546,-117.841916,Nearshore,S. CA Bight,-612
152,152.1N,33.560166,-117.826096,Nearshore,S. CA Bight,-4
152,152.2N,33.517357,-117.91272,Nearshore,S. CA Bight,-477
153,153.1N,33.603143,-117.939934,Nearshore,S. CA Bight,-17
153,153.2N,33.559577,-118.026228,Nearshore,S. CA Bight,-183
154,154.1N,33.657129,-118.016624,Nearshore,S. CA Bight,-3
154,154.2N,33.612742,-118.106776,Nearshore,S. CA Bight,-42
155,155.1N,33.722633,-118.089344,Nearshore,S. CA Bight,0
155,155.2N,33.678851,-118.176341,Nearshore,S. CA Bight,-24
156,156.1N,33.708823,-118.30853,Nearshore,S. CA Bight,-2
156,156.2N,33.666617,-118.393988,Nearshore,S. CA Bight,-805
157,157.1N,33.754798,-118.423686,Nearshore,S. CA Bight,-25
157,157.2N,33.712374,-118.509458,Nearshore,S. CA Bight,-758
158,158.1N,33.85218,-118.403444,Nearshore,S. CA Bight,-6
158,158.2N,33.798061,-118.512546,Nearshore,S. CA Bight,-471
159,159.1N,33.92971,-118.442418,Nearshore,S. CA Bight,-14
159,159.2N,33.888778,-118.525498,Nearshore,S. CA Bight,-60
160,160.1N,33.997359,-118.496777,Nearshore,S. CA Bight,-10
160,160.2N,33.915711,-118.663228,Nearshore,S. CA Bight,-396
161,161.1N,34.026364,-118.639505,Nearshore,S. CA Bight,-10
161,161.2N,33.984342,-118.726657,Nearshore,S. CA Bight,-149
162,162.1N,34.023499,-118.838464,Nearshore,S. CA Bight,89
162,162.2N,33.946601,-118.992701,Nearshore,S. CA Bight,-846
163,163.1N,34.054063,-118.980683,Nearshore,S. CA Bight,-19
163,163.2N,34.009165,-119.070755,Nearshore,S. CA Bight,-479
164,164.1N,34.093644,-119.086275,Nearshore,S. CA Bight,0
164,164.2N,34.051046,-119.171872,Nearshore,S. CA Bight,-221
165,165.1N,34.133297,-119.201214,Nearshore,S. CA Bight,-14
165,165.2N,34.090897,-119.288356,Nearshore,S. CA Bight,-153
166,166.1N,34.197753,-119.265655,Nearshore,S. CA Bight,-14
166,166.2N,34.154485,-119.35357,Nearshore,S. CA Bight,-37
167,167.1N,34.268835,-119.318976,Nearshore,S. CA Bight,-15
167,167.2N,34.225841,-119.405956,Nearshore,S. CA Bight,-29
168,168.1N,34.32475,-119.406857,Nearshore,S. CA Bight,5
168,168.2N,34.283275,-119.491626,Nearshore,S. CA Bight,-68
169,169.1N,34.36583,-119.510607,Nearshore,S. CA Bight,-29
169,169.2N,34.324542,-119.596335,Nearshore,S. CA Bight,-56
170,170.1N,34.408234,-119.624445,Nearshore,S. CA Bight,-4
170,170.2N,34.365304,-119.71283,Nearshore,S. CA Bight,-63
171,171.1N,34.389905,-119.848879,Nearshore,S. CA Bight,-16
171,171.2N,34.345194,-119.94151,Nearshore,S. CA Bight,-422
172,172.1N,34.435677,-119.96195,Nearshore,S. CA Bight,-16
172,172.2N,34.392965,-120.04894,Nearshore,S. CA Bight,-110
173,173.1N,34.45326,-120.105303,Nearshore,S. CA Bight,-48
173,173.2N,34.409878,-120.194103,Nearshore,S. CA Bight,-155
174,174.1N,34.455019,-120.316403,Nearshore,S. CA Bight,-31
174,174.2N,34.411539,-120.405211,Nearshore,S. CA Bight,-68
175,175.1N,34.470505,-120.489473,Nearshore,S. CA Bight,-16
175,175.2N,34.426262,-120.58056,Nearshore,S. CA Bight,-134
176,176.1N,34.535115,-120.548307,Nearshore,S. CA Bight,-17
176,176.2N,34.492281,-120.636388,Nearshore,S. CA Bight,-89
177,177.1N,34.577354,-120.656412,Nearshore,S. CA Bight,-10
177,177.2N,34.535124,-120.744656,Nearshore,S. CA Bight,-161
178,178.1N,34.696754,-120.61169,Nearshore,S. CA Bight,-14
178,178.2N,34.654638,-120.698043,Nearshore,S. CA Bight,-55
179,179.1N,34.782126,-120.632498,Nearshore,Central CA,-7
179,179.2N,34.737435,-120.725528,Nearshore,Central CA,-61
180,180.1N,34.876758,-120.643559,Nearshore,Central CA,-18
180,180.2N,34.834553,-120.730823,Nearshore,Central CA,-68
181,181.1N,34.967996,-120.657589,Nearshore,Central CA,-1
181,181.2N,34.9248,-120.745466,Nearshore,Central CA,-69
182,182.1N,35.074867,-120.634907,Nearshore,Central CA,-5
182,182.2N,35.031713,-120.722682,Nearshore,Central CA,-47
183,183.1N,35.148935,-120.663702,Nearshore,Central CA,-5
183,183.2N,35.106951,-120.751507,Nearshore,Central CA,-44
184,184.1N,35.181872,-120.812574,Nearshore,Central CA,-10
184,184.2N,35.139472,-120.900677,Nearshore,Central CA,-158
185,185.1N,35.234466,-120.895693,Nearshore,Central CA,-44
185,185.2N,35.192461,-120.98439,Nearshore,Central CA,-234
186,186.1N,35.347739,-120.871504,Nearshore,Central CA,-3
186,186.2N,35.305499,-120.959736,Nearshore,Central CA,-85
187,187.1N,35.426277,-120.894861,Nearshore,Central CA,-12
187,187.2N,35.38348,-120.98494,Nearshore,Central CA,-91
188,188.1N,35.469052,-121.020411,Nearshore,Central CA,-8
188,188.2N,35.426922,-121.108674,Nearshore,Central CA,-243
189,189.1N,35.532988,-121.096114,Nearshore,Central CA,-28
189,189.2N,35.491191,-121.184333,Nearshore,Central CA,-275
190,190.1N,35.602719,-121.145704,Nearshore,Central CA,-23
190,190.2N,35.560214,-121.233981,Nearshore,Central CA,-116
191,191.1N,35.651882,-121.240412,Nearshore,Central CA,-3
191,191.2N,35.610596,-121.327813,Nearshore,Central CA,-215
192,192.1N,35.712608,-121.316163,Nearshore,Central CA,-4
192,192.2N,35.670451,-121.404401,Nearshore,Central CA,-281
193,193.1N,35.795709,-121.353076,Nearshore,Central CA,3
193,193.2N,35.753883,-121.443071,Nearshore,Central CA,-259
194,194.1N,35.855946,-121.423757,Nearshore,Central CA,-15
194,194.2N,35.812617,-121.513433,Nearshore,Central CA,-379
195,195.1N,35.925864,-121.482054,Nearshore,Central CA,-22
195,195.2N,35.884088,-121.572427,Nearshore,Central CA,-457
196,196.1N,36.003197,-121.521645,Nearshore,Central CA,-16
196,196.2N,35.960624,-121.610273,Nearshore,Central CA,-464
197,197.1N,36.059219,-121.598766,Nearshore,Central CA,-6
197,197.2N,36.017962,-121.688132,Nearshore,Central CA,-816
198,198.1N,36.134824,-121.655435,Nearshore,Central CA,-5
198,198.2N,36.091676,-121.744386,Nearshore,Central CA,-629
199,199.1N,36.193897,-121.731953,Nearshore,Central CA,-18
199,199.2N,36.152741,-121.821507,Nearshore,Central CA,-604
200,200.1N,36.241772,-121.832667,Nearshore,Central CA,-1
200,200.2N,36.199904,-121.921112,Nearshore,Central CA,-749
201,201.1N,36.304869,-121.910619,Nearshore,Central CA,-20
201,201.2N,36.262264,-121.999581,Nearshore,Central CA,-84
202,202.1N,36.396531,-121.915231,Nearshore,Central CA,-32
202,202.2N,36.353575,-122.005417,Nearshore,Central CA,-124
203,203.1N,36.481393,-121.944059,Nearshore,Central CA,67
203,203.2N,36.440337,-122.033891,Nearshore,Central CA,-779
204,204.1N,36.564364,-121.971412,Nearshore,Central CA,-13
204,204.2N,36.522079,-122.06003,Nearshore,Central CA,-847
205,205.1N,36.736368,-121.811416,Nearshore,Central CA,1
205,205.2N,36.694904,-121.90195,Nearshore,Central CA,-84
206,206.1N,36.833254,-121.813636,Nearshore,Central CA,-14
206,206.2N,36.790707,-121.902895,Nearshore,Central CA,-441
