Transect,Waypoint,Latitude,Longitude,Type,Region,Depth
20,020.1N,33.854977,-118.410491,Nearshore,S. CA Bight,-26.991933822631836
20,020.2N,33.81038,-118.500412,Nearshore,S. CA Bight,-145.5219268798828
21,021.1N,33.933741,-118.448661,Nearshore,S. CA Bight,-15.431806564331055
21,021.2N,33.89386,-118.529328,Nearshore,S. CA Bight,-63.50318908691406
22,022.1N,34.002414,-118.507283,Nearshore,S. CA Bight,-15.44390869140625
22,022.2N,33.958846,-118.596131,Nearshore,S. CA Bight,-177.26318359375
23,023.1N,34.029098,-118.650458,Nearshore,S. CA Bight,71.69451141357422
23,023.2N,33.985789,-118.73898,Nearshore,S. CA Bight,-70.52288818359375
24,024.1N,34.025739,-118.855866,Nearshore,S. CA Bight,-26.804344177246094
24,024.2N,33.981081,-118.946244,Nearshore,S. CA Bight,-238.0841522216797
25,025.1N,34.053795,-118.99725,Nearshore,S. CA Bight,-26.242074966430664
25,025.2N,34.008239,-119.090376,Nearshore,S. CA Bight,-617.40789794921875
26,026.1N,34.09071,-119.120835,Nearshore,S. CA Bight,-13.767897605895996
26,026.2N,34.047033,-119.209579,Nearshore,S. CA Bight,-223.1666717529297
27,027.1N,34.140713,-119.217981,Nearshore,S. CA Bight,-17.467588424682617
27,027.2N,34.097788,-119.305212,Nearshore,S. CA Bight,-168.39666748046875
28,028.1N,34.213782,-119.268336,Nearshore,S. CA Bight,-12.147587776184082
28,028.2N,34.173545,-119.350168,Nearshore,S. CA Bight,-28.659643173217773
29,029.1N,34.277134,-119.338514,Nearshore,S. CA Bight,-18.501562118530273
29,029.2N,34.233233,-119.428323,Nearshore,S. CA Bight,-47.64964294433594
30,030.1N,34.33348,-119.42304,Nearshore,S. CA Bight,-4.021562099456787
30,030.2N,34.290352,-119.510494,Nearshore,S. CA Bight,-74.46440887451172
31,031.1N,34.381524,-119.524591,Nearshore,S. CA Bight,-3.484407901763916
31,031.2N,34.336945,-119.615959,Nearshore,S. CA Bight,-47.07350540161133
32,032.1N,34.410731,-119.664699,Nearshore,S. CA Bight,-10.707696914672852
32,032.2N,34.367506,-119.752809,Nearshore,S. CA Bight,-64.23201751708984
33,033.1N,34.401995,-119.882473,Nearshore,S. CA Bight,-18.58228302001953
33,033.2N,34.357959,-119.972657,Nearshore,S. CA Bight,-452.20489501953125
34,034.1N,34.444262,-119.996335,Nearshore,S. CA Bight,-44.35676193237305
34,034.2N,34.400888,-120.085344,Nearshore,S. CA Bight,-118.57676696777344
35,035.1N,34.464151,-120.156113,Nearshore,S. CA Bight,63.197998046875
35,035.2N,34.420377,-120.246253,Nearshore,S. CA Bight,-120.36199951171875
36,036.1N,34.445062,-120.39589,Nearshore,S. CA Bight,28.752580642700195
36,036.2N,34.400647,-120.4868,Nearshore,S. CA Bight,-117.2574234008789
37,037.1N,34.490377,-120.504097,Nearshore,S. CA Bight,-27.39742088317871
37,037.2N,34.447324,-120.592285,Nearshore,S. CA Bight,-103.1737060546875
38,038.1N,34.546381,-120.590529,Nearshore,S. CA Bight,35.23256301879883
38,038.2N,34.503104,-120.67918,Nearshore,S. CA Bight,-103.29269409179688
39,039.1N,34.620339,-120.640232,Nearshore,S. CA Bight,-16.927438735961914
39,039.2N,34.575212,-120.733228,Nearshore,S. CA Bight,-94.18126678466797
40,040.1N,34.725186,-120.626556,Nearshore,Central CA,-16.27393341064453
40,040.2N,34.681988,-120.715258,Nearshore,Central CA,-65.64264678955078
41,041.1N,34.8254,-120.622344,Nearshore,Central CA,-16.79233169555664
41,041.2N,34.781485000000004,-120.712905,Nearshore,Central CA,-68.78264617919922
42,042.1N,34.89711,-120.676717,Nearshore,Central CA,-7.326278209686279
42,042.2N,34.857037,-120.759135,Nearshore,Central CA,-84.04627990722656
43,043.1N,35.006302,-120.653866,Nearshore,Central CA,-20.64291763305664
43,043.2N,34.964607,-120.740381,Nearshore,Central CA,-59.1934928894043
44,044.1N,35.110339,-120.641816,Nearshore,Central CA,-14.036506652832031
44,044.2N,35.066216,-120.732385,Nearshore,Central CA,-55.07400894165039
45,045.1N,35.165357,-120.730652,Nearshore,Central CA,6.325992584228516
45,045.2N,35.122216,-120.819773,Nearshore,Central CA,-71.211212158203125
46,046.1N,35.200775,-120.860044,Nearshore,Central CA,1.750266432762146
46,046.2N,35.156742,-120.950904,Nearshore,Central CA,-233.93524169921875
47,047.1N,35.278438,-120.902534,Nearshore,Central CA,-27.649734497070313
47,047.2N,35.238428999999996,-120.985428,Nearshore,Central CA,-201.17739868164063
48,048.1N,35.390087,-120.87449,Nearshore,Central CA,-13.827136993408203
48,048.2N,35.343292,-120.97121,Nearshore,Central CA,-94.6159439086914
49,049.1N,35.444749,-120.96441,Nearshore,Central CA,-22.545940399169922
49,049.2N,35.400464,-121.056319,Nearshore,Central CA,-201.97593688964844
50,050.1N,35.496204,-121.061086,Nearshore,Central CA,-30.056095123291016
50,050.2N,35.454698,-121.147015,Nearshore,Central CA,-263.065673828125
51,051.1N,35.565402,-121.121123,Nearshore,Central CA,-12.954005241394043
51,051.2N,35.525484,-121.203834,Nearshore,Central CA,-250.84210205078125
52,052.1N,35.631751,-121.187135,Nearshore,Central CA,13.638322830200195
52,052.2N,35.587507,-121.278965,Nearshore,Central CA,-114.59210205078125
53,053.1N,35.677789,-121.29583,Nearshore,Central CA,-11.07693862915039
53,053.2N,35.635503,-121.383591,Nearshore,Central CA,-341.88385009765625
54,054.1N,35.757802,-121.333195,Nearshore,Central CA,-34.79171371459961
54,054.2N,35.717638,-121.416625,Nearshore,Central CA,-142.6338348388672
55,055.1N,35.822752,-121.402354,Nearshore,Central CA,-37.61171340942383
55,055.2N,35.780809,-121.489552,Nearshore,Central CA,-312.70654296875
56,056.1N,35.886803,-121.473467,Nearshore,Central CA,-32.6656494140625
56,056.2N,35.845326,-121.559903,Nearshore,Central CA,-533.3265380859375
57,057.1N,35.973208,-121.498114,Nearshore,Central CA,-47.9156494140625
57,057.2N,35.93007,-121.588334,Nearshore,Central CA,-516.07562255859375
58,058.1N,36.027982,-121.588695,Nearshore,Central CA,-42.526126861572266
58,058.2N,35.98842,-121.671151,Nearshore,Central CA,-772.88031005859375
59,059.1N,36.102073,-121.639097,Nearshore,Central CA,-45.51670455932617
59,059.2N,36.062422,-121.72181,Nearshore,Central CA,-735.2667236328125
60,060.1N,36.167515,-121.70761,Nearshore,Central CA,-71.63160705566406
60,060.2N,36.123028,-121.80049,Nearshore,Central CA,-731.56036376953125
61,061.1N,36.222574,-121.797899,Nearshore,Central CA,-8.699714660644531
61,061.2N,36.179352,-121.88844,Nearshore,Central CA,-701.38641357421875
62,062.1N,36.280987,-121.881295,Nearshore,Central CA,-22.959577560424805
62,062.2N,36.23692,-121.973454,Nearshore,Central CA,-207.52642822265625
63,063.1N,36.363862,-121.913592,Nearshore,Central CA,10.010421752929688
63,063.2N,36.323637,-121.99779,Nearshore,Central CA,-106.88957977294922
64,064.1N,36.452105,-121.934668,Nearshore,Central CA,-48.057518005371094
64,064.2N,36.410518,-122.021791,Nearshore,Central CA,-586.650390625
65,065.1N,36.547335,-121.941092,Nearshore,Central CA,-71.40177917480469
65,065.2N,36.505081,-122.030466,Nearshore,Central CA,-529.81036376953125
66,066.1N,36.567301,-121.976826,Nearshore,Central CA,-7.961782455444336
66,066.2N,36.524867,-122.065604,Nearshore,Central CA,-983.0303955078125
67,067.1N,36.789591,-121.800134,Nearshore,Central CA,-19.99372673034668
67,067.2N,36.749344,-121.884619,Nearshore,Central CA,-86.68212890625
68,068.1N,36.901237,-121.855092,Nearshore,Central CA,-11.117968559265137
68,068.2N,36.862164,-121.937245,Nearshore,Central CA,-74.75022888183594
69,069.1N,36.943201,-122.056802,Nearshore,Central CA,-17.371355056762695
69,069.2N,36.900998,-122.145737,Nearshore,Central CA,-77.595367431640625
70,070.1N,37.007489,-122.211883,Nearshore,Central CA,-14.988994598388672
70,070.2N,36.964591,-122.302298,Nearshore,Central CA,-108.7652816772461
71,071.1N,37.101153,-122.305281,Nearshore,Central CA,-24.255544662475586
71,071.2N,37.058609,-122.394907,Nearshore,Central CA,-86.59527587890625
72,072.1N,37.189403,-122.41028,Nearshore,Central CA,-15.058076858520508
72,072.2N,37.149833,-122.493885,Nearshore,Central CA,-86.438079833984375
73,073.1N,37.32508,-122.415133,Nearshore,Central CA,-0.08769683539867401
73,073.2N,37.283097,-122.503944,Nearshore,Central CA,-68.64769744873047
74,074.1N,37.444391,-122.454592,Nearshore,Central CA,-16.146482467651367
74,074.2N,37.40291,-122.542454,Nearshore,Central CA,-56.71320724487305
75,075.1N,37.550718,-122.521613,Nearshore,Central CA,-14.42883014678955
75,075.2N,37.508651,-122.610902,Nearshore,Central CA,-55.56743621826172
76,076.1N,37.694061,-122.510129,Nearshore,Central CA,-11.755973815917969
76,076.2N,37.651409,-122.600696,Nearshore,Central CA,-29.418743133544922
77,077.1N,37.816432,-122.543133,Nearshore,Central CA,-22.212326049804688
77,077.2N,37.774474,-122.632363,Nearshore,Central CA,-14.572325706481934
78,078.1N,37.897085,-122.664952,Nearshore,Central CA,-12.911176681518555
78,078.2N,37.854634,-122.755603,Nearshore,Central CA,-38.83005905151367
79,079.1N,37.968662,-122.80635,Nearshore,Central CA,-29.555551528930664
79,079.2N,37.926249,-122.896522,Nearshore,Central CA,-54.39554977416992
80,080.1N,38.009635,-123.013347,Nearshore,Central CA,41.744049072265625
80,080.2N,37.967058,-123.104367,Nearshore,Central CA,-83.049835205078125
81,081.1N,38.169667,-122.966381,Nearshore,Central CA,-15.42266845703125
81,081.2N,38.128019,-123.055263,Nearshore,Central CA,-70.92594909667969
82,082.1N,38.287479,-123.009557,Nearshore,Central CA,-19.740018844604492
82,082.2N,38.24458,-123.10146,Nearshore,Central CA,-77.89830780029297
83,083.1N,38.385379,-123.095427,Nearshore,Central CA,-21.567598342895508
83,083.2N,38.345012,-123.181906,Nearshore,Central CA,-84.42759704589844
84,084.1N,38.476372,-123.196256,Nearshore,Central CA,-28.435850143432617
84,084.2N,38.433913,-123.286858,Nearshore,Central CA,-96.2741928100586
85,085.1N,38.554242,-123.325456,Nearshore,Central CA,-66.6606216430664
85,085.2N,38.512526,-123.415339,Nearshore,Central CA,-110.6716079711914
86,086.1N,38.650174,-123.416069,Nearshore,Central CA,-39.34222412109375
86,086.2N,38.608922,-123.504786,Nearshore,Central CA,-109.3546371459961
87,087.1N,38.738729,-123.522728,Nearshore,Central CA,-63.06354522705078
87,087.2N,38.697722,-123.611031,Nearshore,Central CA,-109.39002990722656
88,088.1N,38.826103,-123.632133,Nearshore,Central CA,-13.370721817016602
88,088.2N,38.78371,-123.72354,Nearshore,Central CA,-122.2600326538086
89,089.1N,38.916566,-123.735078,Nearshore,Central CA,-25.860721588134766
89,089.2N,38.875071,-123.824707,Nearshore,Central CA,-116.4952621459961
90,090.1N,39.0662,-123.7103,Nearshore,Central CA,-23.553987503051758
90,090.2N,39.024267,-123.800718,Nearshore,Central CA,-77.25608825683594
91,091.1N,39.17941,-123.764224,Nearshore,Central CA,-13.354650497436523
91,091.2N,39.13913,-123.851418,Nearshore,Central CA,-105.07465362548828
92,092.1N,39.295516,-123.811936,Nearshore,Central CA,-9.291387557983398
92,092.2N,39.254767,-123.90026,Nearshore,Central CA,-129.38548278808594
93,093.1N,39.427828,-123.824524,Nearshore,Central CA,-26.242431640625
93,093.2N,39.385644,-123.916106,Nearshore,Central CA,-128.90968322753906
94,094.1N,39.581759,-123.790082,Nearshore,Central CA,-27.051185607910156
94,094.2N,39.540405,-123.879958,Nearshore,Central CA,-113.76907348632813
95,095.1N,39.703929,-123.824586,Nearshore,Central CA,-20.358732223510742
95,095.2N,39.665107,-123.909067,Nearshore,Central CA,-131.6275634765625
96,096.1N,39.823319,-123.865158,Nearshore,Central CA,-12.217942237854004
96,096.2N,39.779791,-123.960008,Nearshore,Central CA,-139.3762664794922
97,097.1N,39.916014,-123.964008,Nearshore,Central CA,26.13605499267578
97,097.2N,39.874134,-124.055609,Nearshore,Central CA,-111.26103210449219
98,098.1N,40.011516,-124.05691,Nearshore,Central CA,84.14069366455078
98,098.2N,39.969482,-124.149054,Nearshore,Central CA,-108.48692321777344
99,099.1N,40.108753,-124.146184,Nearshore,Central CA,-46.799095153808594
99,099.2N,40.066404,-124.239505,Nearshore,Central CA,-147.9990997314453
100,100.1N,40.185914,-124.2796,Nearshore,Central CA,3.472623348236084
100,100.2N,40.143711,-124.372009,Nearshore,Central CA,-247.03738403320313
101,101.1N,40.280644,-124.374755,Nearshore,Central CA,-28.059795379638672
101,101.2N,40.238765,-124.466755,Nearshore,Central CA,-122.77909851074219
102,102.1N,40.40392,-124.407379,Nearshore,Central CA,-19.925195693969727
102,102.2N,40.362882,-124.497183,Nearshore,Central CA,-644.914794921875
103,103.1N,40.510153,-124.402965,Nearshore,Central CA,4.389810085296631
103,103.2N,40.509952,-124.511392,Nearshore,Central CA,-55.87519454956055
104,104.1N,40.625136,-124.329059,Nearshore,Central CA,-2.369563579559326
104,104.2N,40.624923,-124.438162,Nearshore,Central CA,-42.40085220336914
105,105.1N,40.74034,-124.252388,Nearshore,Central CA,0.991407036781311
105,105.2N,40.740075,-124.360785,Nearshore,Central CA,-50.85823440551758
106,106.1N,40.855568,-124.177912,Nearshore,Central CA,-6.839199542999268
106,106.2N,40.85532,-124.288866,Nearshore,Central CA,-61.663333892822266
107,107.1N,40.970752,-124.13595,Nearshore,Central CA,1.8904889822006226
107,107.2N,40.970556,-124.244021,Nearshore,Central CA,-64.06940460205078
108,108.1N,41.085764,-124.1748,Nearshore,Central CA,-23.420047760009766
108,108.2N,41.085431,-124.282956,Nearshore,Central CA,-89.42913055419922
109,109.1N,41.201002,-124.126027,Nearshore,Central CA,-11.282224655151367
109,109.2N,41.200835,-124.234672,Nearshore,Central CA,-69.24321746826172
110,110.1N,41.316219,-124.095091,Nearshore,Central CA,-4.8322248458862305
110,110.2N,41.31606,-124.200762,Nearshore,Central CA,-64.3232192993164
111,111.1N,41.431425,-124.07631,Nearshore,Central CA,-13.100153923034668
111,111.2N,41.431092,-124.183428,Nearshore,Central CA,-51.48542022705078
112,112.1N,41.546529,-124.100317,Nearshore,Central CA,-11.564297676086426
112,112.2N,41.546317,-124.208805,Nearshore,Central CA,-45.55103302001953
113,113.1N,41.661574,-124.147776,Nearshore,Central CA,-3.783674716949463
113,113.2N,41.661003,-124.258035,Nearshore,Central CA,-51.46367645263672
114,114.1N,41.776419,-124.262421,Nearshore,Central CA,-6.15246057510376
114,114.2N,41.776051,-124.37296,Nearshore,Central CA,-64.15278625488281
115,115.1N,41.891744,-124.223841,Nearshore,Central CA,-4.294580936431885
115,115.2N,41.89145,-124.334666,Nearshore,Central CA,-37.99922561645508
116,116.1N,42.006912,-124.241098,Nearshore,WA/OR,-9.394700050354004
116,116.2N,42.006474,-124.35179,Nearshore,WA/OR,-50.25661849975586
117,117.1N,42.121512,-124.373265,Nearshore,WA/OR,-34.636619567871094
117,117.2N,42.121512,-124.483048,Nearshore,WA/OR,-109.83050537109375
118,118.1N,42.237109,-124.416512,Nearshore,WA/OR,1.6954412460327148
118,118.2N,42.236727,-124.52308,Nearshore,WA/OR,-117.43455505371094
119,119.1N,42.352078,-124.437071,Nearshore,WA/OR,34.97557830810547
119,119.2N,42.351796,-124.544641,Nearshore,WA/OR,-100.01454162597656
120,120.1N,42.467059,-124.436824,Nearshore,WA/OR,12.918810844421387
120,120.2N,42.466844,-124.544394,Nearshore,WA/OR,-57.15437316894531
121,121.1N,42.58265,-124.400956,Nearshore,WA/OR,125.06304168701172
121,121.2N,42.582578,-124.511249,Nearshore,WA/OR,-63.31556701660156
122,122.1N,42.697764,-124.466909,Nearshore,WA/OR,-0.24550078809261322
122,122.2N,42.697427,-124.579455,Nearshore,WA/OR,-92.84998321533203
123,123.1N,42.812757,-124.552178,Nearshore,WA/OR,-7.740774154663086
123,123.2N,42.8123,-124.664361,Nearshore,WA/OR,-77.97077178955078
124,124.1N,42.928323,-124.501378,Nearshore,WA/OR,1.8491911888122559
124,124.2N,42.927854,-124.613284,Nearshore,WA/OR,-76.4207763671875
125,125.1N,43.044198,-124.448955,Nearshore,WA/OR,4.212167739868164
125,125.2N,43.043626,-124.557048,Nearshore,WA/OR,-91.47380065917969
126,126.1N,43.159459,-124.422554,Nearshore,WA/OR,3.889951467514038
126,126.2N,43.159114,-124.533899,Nearshore,WA/OR,-69.04004669189453
127,127.1N,43.274998,-124.40072,Nearshore,WA/OR,1.9133864641189575
127,127.2N,43.274604,-124.512078,Nearshore,WA/OR,-81.41246032714844
128,128.1N,43.390834,-124.321229,Nearshore,WA/OR,2.219938278198242
128,128.2N,43.390375,-124.434477,Nearshore,WA/OR,-90.57317352294922
129,129.1N,43.506615,-124.262483,Nearshore,WA/OR,-4.130029678344727
129,129.2N,43.506142,-124.379183,Nearshore,WA/OR,-102.86907196044922
130,130.1N,43.622323,-124.226885,Nearshore,WA/OR,-10.260890007019043
130,130.2N,43.622198,-124.342892,Nearshore,WA/OR,-106.91375732421875
131,131.1N,43.738038,-124.196884,Nearshore,WA/OR,-4.871422290802002
131,131.2N,43.738112,-124.312857,Nearshore,WA/OR,-101.68148040771484
132,132.1N,43.853757,-124.173052,Nearshore,WA/OR,-13.561422348022461
132,132.2N,43.853594,-124.284541,Nearshore,WA/OR,-97.60147857666016
133,133.1N,43.969501,-124.150859,Nearshore,WA/OR,3.4152438640594482
133,133.2N,43.968915,-124.265631,Nearshore,WA/OR,-80.30475616455078
134,134.1N,44.085237,-124.136421,Nearshore,WA/OR,5.067712783813477
134,134.2N,44.084691,-124.249754,Nearshore,WA/OR,-68.09587097167969
135,135.1N,44.201,-124.123252,Nearshore,WA/OR,-8.369266510009766
135,135.2N,44.20074,-124.237786,Nearshore,WA/OR,-61.87080001831055
136,136.1N,44.316752,-124.117884,Nearshore,WA/OR,14.343585014343262
136,136.2N,44.316357000000004,-124.23257,Nearshore,WA/OR,-62.15789031982422
137,137.1N,44.432663,-124.090199,Nearshore,WA/OR,-3.025700330734253
137,137.2N,44.432255,-124.208153,Nearshore,WA/OR,-57.9135627746582
138,138.1N,44.54848,-124.085478,Nearshore,WA/OR,9.729445457458496
138,138.2N,44.548155,-124.203527,Nearshore,WA/OR,-55.846343994140625
139,139.1N,44.664336,-124.079696,Nearshore,WA/OR,-10.170555114746094
139,139.2N,44.664197,-124.195245,Nearshore,WA/OR,-62.64634323120117
140,140.1N,44.780186,-124.08078,Nearshore,WA/OR,24.88734245300293
140,140.2N,44.779801,-124.194766,Nearshore,WA/OR,-68.58112335205078
141,141.1N,44.896316,-124.041354,Nearshore,WA/OR,-7.355413436889648
141,141.2N,44.89584,-124.158703,Nearshore,WA/OR,-82.71754455566406
142,142.1N,45.012378,-124.019726,Nearshore,WA/OR,19.10679817199707
142,142.2N,45.012015,-124.131493,Nearshore,WA/OR,-86.873199462890625
143,143.1N,45.128541,-123.988444,Nearshore,WA/OR,12.02292251586914
143,143.2N,45.127769,-124.107156,Nearshore,WA/OR,-88.97090148925781
144,144.1N,45.244614,-123.9779,Nearshore,WA/OR,-1.3081464767456055
144,144.2N,45.243649,-124.090361,Nearshore,WA/OR,-82.915863037109375
145,145.1N,45.360619,-123.983821,Nearshore,WA/OR,21.384883880615234
145,145.2N,45.359857,-124.100577,Nearshore,WA/OR,-86.29293060302734
146,146.1N,45.476683,-123.986208,Nearshore,WA/OR,12.610112190246582
146,146.2N,45.476148,-124.10243,Nearshore,WA/OR,-84.95858001708984
147,147.1N,45.592975,-123.960338,Nearshore,WA/OR,-4.859887599945068
147,147.2N,45.592468,-124.077752,Nearshore,WA/OR,-75.6985855102539
148,148.1N,45.709192,-123.951885,Nearshore,WA/OR,2.5766665935516357
148,148.2N,45.708496,-124.067698,Nearshore,WA/OR,-70.29381561279297
149,149.1N,45.825249,-123.97226,Nearshore,WA/OR,-9.796589851379395
149,149.2N,45.824514,-124.085695,Nearshore,WA/OR,-74.15071868896484
150,150.1N,45.94129,-123.99999,Nearshore,WA/OR,-14.737168312072754
150,150.2N,45.940396,-124.115131,Nearshore,WA/OR,-79.07946014404297
151,151.1N,46.057963,-123.944686,Nearshore,WA/OR,-8.533356666564941
151,151.2N,46.057135,-124.060516,Nearshore,WA/OR,-51.62091827392578
152,152.1N,46.173914,-123.995575,Nearshore,WA/OR,-12.670851707458496
152,152.2N,46.173301,-124.113142,Nearshore,WA/OR,-39.396400451660156
153,153.1N,46.289572,-124.089994,Nearshore,WA/OR,-7.696218490600586
153,153.2N,46.289019,-124.207003,Nearshore,WA/OR,-49.691951751708984
154,154.1N,46.406092,-124.073096,Nearshore,WA/OR,-10.17621898651123
154,154.2N,46.405249,-124.193766,Nearshore,WA/OR,-35.0119514465332
155,155.1N,46.522512999999996,-124.075304,Nearshore,WA/OR,-9.395793914794922
155,155.2N,46.521841,-124.191426,Nearshore,WA/OR,-37.652069091796875
156,156.1N,46.638853,-124.093763,Nearshore,WA/OR,-7.5331854820251465
156,156.2N,46.638597,-124.211808,Nearshore,WA/OR,-41.7149772644043
157,157.1N,46.755139,-124.124215,Nearshore,WA/OR,-12.355057716369629
157,157.2N,46.754284,-124.239541,Nearshore,WA/OR,-45.44500732421875
158,158.1N,46.87161,-124.136513,Nearshore,WA/OR,-4.19426965713501
158,158.2N,46.870681,-124.257435,Nearshore,WA/OR,-44.09011459350586
159,159.1N,46.987787,-124.190587,Nearshore,WA/OR,-8.451619148254395
159,159.2N,46.987627,-124.30887,Nearshore,WA/OR,-37.80717849731445
160,160.1N,47.104364,-124.20027,Nearshore,WA/OR,-5.638179302215576
160,160.2N,47.103826,-124.31745,Nearshore,WA/OR,-35.02666473388672
161,161.1N,47.220831,-124.228759,Nearshore,WA/OR,-6.72424840927124
161,161.2N,47.219706,-124.349492,Nearshore,WA/OR,-33.73557662963867
162,162.1N,47.336874,-124.312738,Nearshore,WA/OR,-10.505577087402344
162,162.2N,47.335383,-124.429859,Nearshore,WA/OR,-35.44455337524414
163,163.1N,47.453305,-124.354962,Nearshore,WA/OR,11.153468132019043
163,163.2N,47.452499,-124.47388,Nearshore,WA/OR,-27.846773147583008
164,164.1N,47.569964,-124.375711,Nearshore,WA/OR,-7.698955059051514
164,164.2N,47.568893,-124.494468,Nearshore,WA/OR,-27.4389705657959
165,165.1N,47.686378,-124.429684,Nearshore,WA/OR,-9.973079681396484
165,165.2N,47.686122,-124.460385,Nearshore,WA/OR,-16.48307991027832
165,165.3N,47.701762,-124.472962,Nearshore,WA/OR,-12.113080024719238
165,165.4N,47.685838,-124.502904,Nearshore,WA/OR,-13.723079681396484
165,165.5N,47.685361,-124.5529,Nearshore,WA/OR,-27.277013778686523
166,166.1N,47.802481,-124.518168,Nearshore,WA/OR,-15.719481468200684
166,166.2N,47.801289,-124.639349,Nearshore,WA/OR,-29.703258514404297
167,167.1N,47.918298,-124.652686,Nearshore,WA/OR,-0.9173741340637207
167,167.2N,47.917194,-124.774857,Nearshore,WA/OR,-48.64813995361328
168,168.1N,48.034885,-124.70814,Nearshore,WA/OR,-20.53072738647461
168,168.2N,48.03374,-124.826708,Nearshore,WA/OR,-44.79782485961914
169,169.1N,48.151853,-124.761753,Nearshore,WA/OR,-14.56338119506836
169,169.2N,48.150662,-124.887682,Nearshore,WA/OR,-56.179039001464844
170,170.1N,48.269147,-124.692672,Nearshore,WA/OR,-9.813633918762207
170,170.2N,48.268133,-124.814255,Nearshore,WA/OR,-35.90702819824219
171,171.1N,48.388772,-124.750431,Nearshore,WA/OR,-35.42363357543945
171,171.2N,48.387582,-124.871437,Nearshore,WA/OR,-303.1670227050781
332,332.1N,34.106322,-119.940104,Nearshore,S. CA Bight,-99.330596923828125
332,332.2N,34.076899,-119.922274,Nearshore,S. CA Bight,-74.360595703125
333,333.1N,34.047626,-119.8984,Nearshore,S. CA Bight,35.98940658569336
333,333.2N,34.030184,-119.934803,Nearshore,S. CA Bight,-37.10059356689453
334,334.1N,34.00106,-119.88762,Nearshore,S. CA Bight,-13.450594902038574
334,334.2N,33.987656,-119.922887,Nearshore,S. CA Bight,-84.96144104003906
335,335.1N,33.970173,-119.859241,Nearshore,S. CA Bight,34.635440826416016
335,335.2N,33.94066,-119.882579,Nearshore,S. CA Bight,-196.37144470214844
336,336.1N,33.960676,-119.807565,Nearshore,S. CA Bight,150.08543395996094
336,336.2N,33.928754,-119.805805,Nearshore,S. CA Bight,-64.43456268310547
337,337.1N,33.96072,-119.752252,Nearshore,S. CA Bight,134.97543334960938
337,337.2N,33.930628,-119.748469,Nearshore,S. CA Bight,-82.7745590209961
338,338.1N,33.96371,-119.707908,Nearshore,S. CA Bight,108.47188568115234
338,338.2N,33.933624,-119.691844,Nearshore,S. CA Bight,-84.5881118774414
339,339.1N,33.98364,-119.660782,Nearshore,S. CA Bight,203.54188537597656
339,339.2N,33.953843,-119.646684,Nearshore,S. CA Bight,-76.658111572265625
340,340.1N,33.985423,-119.610696,Nearshore,S. CA Bight,207.1018829345703
340,340.2N,33.955314,-119.601062,Nearshore,S. CA Bight,-149.6081085205078
341,341.1N,33.994492,-119.55954,Nearshore,S. CA Bight,260.08612060546875
341,341.2N,33.96474,-119.541579,Nearshore,S. CA Bight,-120.4429702758789
342,342.1N,34.01872,-119.537423,Nearshore,S. CA Bight,56.94611358642578
342,342.2N,34.004007,-119.501629,Nearshore,S. CA Bight,-46.82388687133789
343,343.1N,34.042599,-119.525033,Nearshore,S. CA Bight,-30.18388557434082
343,343.2N,34.060013,-119.489294,Nearshore,S. CA Bight,-84.323883056640625
344,344.1N,34.053867,-119.551648,Nearshore,S. CA Bight,-32.54388427734375
344,344.2N,34.087281,-119.539258,Nearshore,S. CA Bight,-187.66387939453125
345,345.1N,34.056365,-119.593209,Nearshore,S. CA Bight,-79.58512878417969
345,345.2N,34.091002,-119.602497,Nearshore,S. CA Bight,-179.09512329101563
346,346.1N,34.022835,-119.654481,Nearshore,S. CA Bight,-34.5151252746582
346,346.2N,34.054047,-119.639671,Nearshore,S. CA Bight,-89.64512634277344
347,347.1N,34.035176,-119.693999,Nearshore,S. CA Bight,9.734872817993164
347,347.2N,34.067531,-119.676456,Nearshore,S. CA Bight,-92.32512664794922
348,348.1N,34.050742,-119.734077,Nearshore,S. CA Bight,-53.87587356567383
348,348.2N,34.082964,-119.715591,Nearshore,S. CA Bight,-93.475128173828125
349,349.1N,34.062664,-119.779654,Nearshore,S. CA Bight,-88.425872802734375
349,349.2N,34.095295,-119.768646,Nearshore,S. CA Bight,-170.58587646484375
350,350.1N,34.100976,-119.821473,Nearshore,S. CA Bight,-105.82587432861328
350,350.2N,34.067661,-119.833305,Nearshore,S. CA Bight,-65.10587310791016
351,351.1N,34.076995,-119.870488,Nearshore,S. CA Bight,-90.24059295654297
351,351.2N,34.110855,-119.87069,Nearshore,S. CA Bight,-125.4605941772461
375,375.1N,33.481359,-118.572541,Nearshore,S. CA Bight,-192.16616821289063
375,375.2N,33.521721,-118.573908,Nearshore,S. CA Bight,-450.63616943359375
376,376.1N,33.480539,-118.609642,Nearshore,S. CA Bight,-229.22616577148438
376,376.2N,33.501471,-118.640393,Nearshore,S. CA Bight,-311.576171875
377,377.1N,33.460002,-118.594251,Nearshore,S. CA Bight,-53.946163177490234
377,377.2N,33.437033,-118.622772,Nearshore,S. CA Bight,-427.18597412109375
378,378.1N,33.433816,-118.567416,Nearshore,S. CA Bight,11.0740327835083
378,378.2N,33.40981,-118.595655,Nearshore,S. CA Bight,-579.07598876953125
379,379.1N,33.422557,-118.51837,Nearshore,S. CA Bight,-9.365006446838379
379,379.2N,33.397867,-118.543764,Nearshore,S. CA Bight,-375.7059631347656
380,380.1N,33.399431,-118.492245,Nearshore,S. CA Bight,-87.6550064086914
