Transect,Waypoint,Latitude,Longitude,Type,Region,Depth
180,180.2N,34.843371,-120.766156,Nearshore,Central CA,-90
181,181.1N,34.99709,-120.651396,Nearshore,Central CA,-12
181,181.2N,34.954194,-120.739485,Nearshore,Central CA,-65
182,182.1N,35.099846,-120.645951,Nearshore,Central CA,-21
182,182.2N,35.054462,-120.739356,Nearshore,Central CA,-63
183,183.1N,35.143077,-120.759999,Nearshore,Central CA,-19
183,183.2N,35.100768,-120.848528,Nearshore,Central CA,-111
184,184.1N,35.191435,-120.845192,Nearshore,Central CA,-36
184,184.2N,35.149478,-120.931607,Nearshore,Central CA,-193
185,185.1N,35.260999,-120.904131,Nearshore,Central CA,-6
185,185.2N,35.218235,-120.992651,Nearshore,Central CA,-252
186,186.1N,35.369195,-120.879323,Nearshore,Central CA,-29
186,186.2N,35.326617,-120.966982,Nearshore,Central CA,-96
187,187.1N,35.434574,-120.958347,Nearshore,Central CA,-24
187,187.2N,35.391552,-121.048508,Nearshore,Central CA,-211
188,188.1N,35.484636,-121.046812,Nearshore,Central CA,-28
188,188.2N,35.441186,-121.135958,Nearshore,Central CA,-276
189,189.1N,35.55036,-121.110471,Nearshore,Central CA,-26
189,189.2N,35.508033,-121.198959,Nearshore,Central CA,-302
190,190.1N,35.615956,-121.168559,Nearshore,Central CA,-21
190,190.2N,35.57345,-121.257894,Nearshore,Central CA,-175
191,191.1N,35.661218,-121.291193,Nearshore,Central CA,-44
191,191.2N,35.617833,-121.380702,Nearshore,Central CA,-364
192,192.1N,35.738231,-121.32577,Nearshore,Central CA,-33
192,192.2N,35.695214,-121.414048,Nearshore,Central CA,-117
193,193.1N,35.809437,-121.380684,Nearshore,Central CA,-35
193,193.2N,35.767516,-121.468913,Nearshore,Central CA,-227
194,194.1N,35.869323,-121.451164,Nearshore,Central CA,-29
194,194.2N,35.826593,-121.539725,Nearshore,Central CA,-444
195,195.1N,35.950042,-121.486116,Nearshore,Central CA,-4
195,195.2N,35.908253,-121.575369,Nearshore,Central CA,-544
196,196.1N,36.013088,-121.555379,Nearshore,Central CA,-7
196,196.2N,35.970215,-121.643642,Nearshore,Central CA,-676
197,197.1N,36.075971,-121.617474,Nearshore,Central CA,-48
197,197.2N,36.033959,-121.707106,Nearshore,Central CA,-710
198,198.1N,36.150367,-121.673,Nearshore,Central CA,-11
198,198.2N,36.107717,-121.761373,Nearshore,Central CA,-860
199,199.1N,36.204195,-121.76072,Nearshore,Central CA,-59
199,199.2N,36.162866,-121.849288,Nearshore,Central CA,-670
200,200.1N,36.257252,-121.846886,Nearshore,Central CA,-23
200,200.2N,36.215503,-121.935522,Nearshore,Central CA,-469
201,201.1N,36.3299,-121.901344,Nearshore,Central CA,-9
201,201.2N,36.288164,-121.990579,Nearshore,Central CA,-58
202,202.1N,36.416354,-121.921944,Nearshore,Central CA,-13
202,202.2N,36.37304,-122.012784,Nearshore,Central CA,-386
203,203.1N,36.498993,-121.94896,Nearshore,Central CA,-40
203,203.2N,36.457544,-122.038556,Nearshore,Central CA,-618
204,204.1N,36.660876,-121.827898,Nearshore,Central CA,-27
204,204.2N,36.625513,-121.901095,Nearshore,Central CA,-59
205,205.1N,36.76837,-121.812597,Nearshore,Central CA,-21
205,205.2N,36.726645,-121.902744,Nearshore,Central CA,-89
206,206.1N,36.848867,-121.830447,Nearshore,Central CA,-18
206,206.2N,36.80613,-121.919687,Nearshore,Central CA,-88
207,207.1N,36.924077,-121.87318,Nearshore,Central CA,-5
207,207.2N,36.882272,-121.964583,Nearshore,Central CA,-39
208,208.1N,36.938715,-122.05404,Nearshore,Central CA,-13
208,208.2N,36.896471,-122.14388,Nearshore,Central CA,-80
209,209.1N,36.976134,-122.179302,Nearshore,Central CA,-27
209,209.2N,36.933698,-122.270215,Nearshore,Central CA,-94
210,210.1N,37.042903,-122.245377,Nearshore,Central CA,-12
210,210.2N,36.99997,-122.335061,Nearshore,Central CA,-93
211,211.1N,37.100199,-122.337739,Nearshore,Central CA,-17
211,211.2N,37.056187,-122.425718,Nearshore,Central CA,-91
212,212.1N,37.169427,-122.386073,Nearshore,Central CA,-1
212,212.2N,37.12664,-122.476873,Nearshore,Central CA,-80
213,213.1N,37.242462,-122.431732,Nearshore,Central CA,-26
213,213.2N,37.199131,-122.522635,Nearshore,Central CA,-83
214,214.1N,37.346641,-122.413782,Nearshore,Central CA,-16
214,214.2N,37.302967,-122.50747,Nearshore,Central CA,-54
215,215.1N,37.42678,-122.453435,Nearshore,Central CA,-12
215,215.2N,37.381983,-122.543282,Nearshore,Central CA,-56
216,216.1N,37.501978,-122.51483,Nearshore,Central CA,-24
216,216.2N,37.457823,-122.60318,Nearshore,Central CA,-60
217,217.1N,37.587301,-122.534355,Nearshore,Central CA,-26
217,217.2N,37.540166,-122.629546,Nearshore,Central CA,-51
218,218.1N,37.704737,-122.51507,Nearshore,Central CA,-12
218,218.2N,37.661342,-122.608075,Nearshore,Central CA,-29
219,219.1N,37.791191,-122.536945,Nearshore,Central CA,-30
219,219.2N,37.742485,-122.626569,Nearshore,Central CA,-12
220,220.1N,37.853453,-122.60117,Nearshore,Central CA,-18
220,220.2N,37.809086,-122.691393,Nearshore,Central CA,-28
221,221.1N,37.890336,-122.717198,Nearshore,Central CA,-1
221,221.2N,37.846429,-122.805697,Nearshore,Central CA,-46
222,222.1N,37.952309,-122.797538,Nearshore,Central CA,-29
222,222.2N,37.906599,-122.890808,Nearshore,Central CA,-54
223,223.1N,37.967499,-122.96947,Nearshore,Central CA,-61
223,223.2N,37.916232,-123.076359,Nearshore,Central CA,-81
224,224.1N,38.03945,-123.012947,Nearshore,Central CA,-28
224,224.2N,37.990723,-123.11892,Nearshore,Central CA,-77
225,225.1N,38.152898,-122.972213,Nearshore,Central CA,-31
225,225.2N,38.109924,-123.061983,Nearshore,Central CA,-69
226,226.1N,38.235226,-123.007528,Nearshore,Central CA,-12
226,226.2N,38.192991,-123.099166,Nearshore,Central CA,-79
227,227.1N,38.29965,-123.076455,Nearshore,Central CA,-10
227,227.2N,38.254563,-123.166335,Nearshore,Central CA,-92
228,228.1N,38.389613,-123.101593,Nearshore,Central CA,-10
228,228.2N,38.346716,-123.191648,Nearshore,Central CA,-85
229,229.1N,38.449364,-123.167575,Nearshore,Central CA,-28
229,229.2N,38.404595,-123.258633,Nearshore,Central CA,-91
230,230.1N,38.506031,-123.260151,Nearshore,Central CA,-49
230,230.2N,38.463684,-123.351967,Nearshore,Central CA,-105
231,231.1N,38.562795,-123.338896,Nearshore,Central CA,-19
231,231.2N,38.517923,-123.429155,Nearshore,Central CA,-111
232,232.1N,38.635636,-123.403574,Nearshore,Central CA,-38
232,232.2N,38.592215,-123.497837,Nearshore,Central CA,-102
233,233.1N,38.699388,-123.462643,Nearshore,Central CA,-17
233,233.2N,38.649624,-123.564943,Nearshore,Central CA,-106
234,234.1N,38.762379,-123.544397,Nearshore,Central CA,-2
234,234.2N,38.720146,-123.637167,Nearshore,Central CA,-107
235,235.1N,38.817382,-123.624017,Nearshore,Central CA,-25
235,235.2N,38.773549,-123.717367,Nearshore,Central CA,-111
236,236.1N,38.88698,-123.694165,Nearshore,Central CA,-3
236,236.2N,38.843898,-123.787432,Nearshore,Central CA,-107
237,237.1N,38.953625,-123.751414,Nearshore,Central CA,-36
237,237.2N,38.909913,-123.844074,Nearshore,Central CA,-109
238,238.1N,39.066003,-123.716552,Nearshore,Central CA,-6
238,238.2N,39.024508,-123.810131,Nearshore,Central CA,-83
239,239.1N,39.148897,-123.753494,Nearshore,Central CA,-30
239,239.2N,39.10535,-123.842336,Nearshore,Central CA,-101
240,240.1N,39.234258,-123.784544,Nearshore,Central CA,-15
240,240.2N,39.191889,-123.877362,Nearshore,Central CA,-119
241,241.1N,39.308116,-123.822874,Nearshore,Central CA,-8
241,241.2N,39.263433,-123.917418,Nearshore,Central CA,-132
242,242.1N,39.411374,-123.823585,Nearshore,Central CA,-1
242,242.2N,39.368421,-123.916611,Nearshore,Central CA,-126
243,243.1N,39.518638,-123.798215,Nearshore,Central CA,-2
243,243.2N,39.475156,-123.892778,Nearshore,Central CA,-104
244,244.1N,39.620078,-123.797968,Nearshore,Central CA,3
244,244.2N,39.577364,-123.889597,Nearshore,Central CA,-121
245,245.1N,39.695672,-123.813528,Nearshore,Central CA,35
245,245.2N,39.646078,-123.924599,Nearshore,Central CA,-138
246,246.1N,39.786632,-123.848062,Nearshore,Central CA,87
246,246.2N,39.744583,-123.940318,Nearshore,Central CA,-139
247,247.1N,39.855681,-123.91322,Nearshore,Central CA,-16
247,247.2N,39.810884,-124.006188,Nearshore,Central CA,-154
248,248.1N,39.927891,-123.975973,Nearshore,Central CA,-31
248,248.2N,39.884932,-124.068941,Nearshore,Central CA,-106
249,249.1N,39.999428,-124.034078,Nearshore,Central CA,60
249,249.2N,39.956515,-124.127821,Nearshore,Central CA,-84
250,250.1N,40.063748,-124.093733,Nearshore,Central CA,-4
250,250.2N,40.022276,-124.188366,Nearshore,Central CA,-641
251,251.1N,40.116784,-124.186992,Nearshore,Central CA,-46
251,251.2N,40.072581,-124.279549,Nearshore,Central CA,-326
252,252.1N,40.181245,-124.271771,Nearshore,Central CA,-23
252,252.2N,40.138278,-124.364328,Nearshore,Central CA,-393
253,253.1N,40.234891,-124.345992,Nearshore,Central CA,-31
253,253.2N,40.191875,-124.440131,Nearshore,Central CA,-401
254,254.1N,40.324658,-124.370306,Nearshore,Central CA,-48
254,254.2N,40.281699,-124.466315,Nearshore,Central CA,-728
255,255.1N,40.402432,-124.39833,Nearshore,Central CA,-14
255,255.2N,40.359481,-124.494435,Nearshore,Central CA,-357
256,256.1N,40.468237,-124.408939,Nearshore,Central CA,-17
256,256.2N,40.467761,-124.526262,Nearshore,Central CA,-69
257,257.1N,40.552357,-124.372111,Nearshore,Central CA,-19
257,257.2N,40.552161,-124.476246,Nearshore,Central CA,-69
258,258.1N,40.635145,-124.320992,Nearshore,Central CA,-16
258,258.2N,40.634927,-124.432015,Nearshore,Central CA,-48
259,259.1N,40.717953,-124.267064,Nearshore,Central CA,-3
259,259.2N,40.717711,-124.38501,Nearshore,Central CA,-49
260,260.1N,40.800785,-124.208788,Nearshore,Central CA,-6
260,260.2N,40.800526,-124.330779,Nearshore,Central CA,-62
261,261.1N,40.883607,-124.162295,Nearshore,Central CA,-7
261,261.2N,40.883363,-124.272825,Nearshore,Central CA,-68
262,262.1N,40.966396,-124.13648,Nearshore,Central CA,-18
262,262.2N,40.965207,-124.247919,Nearshore,Central CA,-66
263,263.1N,41.049064,-124.16657,Nearshore,Central CA,-21
263,263.2N,41.048252,-124.278791,Nearshore,Central CA,-89
264,264.1N,41.131791,-124.173736,Nearshore,Central CA,-30
264,264.2N,41.131199,-124.284571,Nearshore,Central CA,-97
265,265.1N,41.214675,-124.121066,Nearshore,Central CA,-1
265,265.2N,41.214295,-124.232113,Nearshore,Central CA,-73
266,266.1N,41.291262,-124.107028,Nearshore,Central CA,-9
266,266.2N,41.291262,-124.220018,Nearshore,Central CA,-76
267,267.1N,41.380307,-124.084124,Nearshore,Central CA,59
267,267.2N,41.379402,-124.197104,Nearshore,Central CA,-63
268,268.1N,41.463104,-124.078609,Nearshore,Central CA,-1
268,268.2N,41.462283,-124.191169,Nearshore,Central CA,-56
269,269.1N,41.545835,-124.099104,Nearshore,Central CA,-1
269,269.2N,41.545257,-124.211542,Nearshore,Central CA,-48
270,270.1N,41.628535,-124.132211,Nearshore,Central CA,11
270,270.2N,41.627634,-124.24476,Nearshore,Central CA,-48
271,271.1N,41.711265,-124.156465,Nearshore,Central CA,-6
271,271.2N,41.710487,-124.267622,Nearshore,Central CA,-40
272,272.1N,41.793755,-124.259955,Nearshore,Central CA,-2
272,272.2N,41.792989,-124.372934,Nearshore,Central CA,-70
273,273.1N,41.876653,-124.232526,Nearshore,Central CA,-6
273,273.2N,41.875746,-124.344192,Nearshore,Central CA,-48
274,274.1N,41.959526,-124.216968,Nearshore,Central CA,-10
274,274.2N,41.958752,-124.328863,Nearshore,Central CA,-52
275,275.1N,42.042067,-124.304591,Nearshore,WA/OR,-30
275,275.2N,42.04141,-124.416548,Nearshore,WA/OR,-83
276,276.1N,42.12469,-124.366707,Nearshore,WA/OR,-22
276,276.2N,42.124045,-124.480677,Nearshore,WA/OR,-118
277,277.1N,42.207462,-124.386552,Nearshore,WA/OR,-4
277,277.2N,42.207052,-124.498084,Nearshore,WA/OR,-115
278,278.1N,42.290192,-124.419835,Nearshore,WA/OR,-4
278,278.2N,42.289149,-124.532639,Nearshore,WA/OR,-121
279,279.1N,42.372992,-124.435253,Nearshore,WA/OR,-4
279,279.2N,42.372654,-124.527917,Nearshore,WA/OR,-74
280,280.1N,42.455853,-124.436671,Nearshore,WA/OR,-2
280,280.2N,42.454103,-124.55101,Nearshore,WA/OR,-65
281,281.1N,42.538843,-124.407018,Nearshore,WA/OR,-19
281,281.2N,42.538513,-124.521044,Nearshore,WA/OR,-59
282,282.1N,42.621703,-124.414804,Nearshore,WA/OR,-20
282,282.2N,42.621896,-124.530027,Nearshore,WA/OR,-85
283,283.1N,42.704379,-124.471364,Nearshore,WA/OR,-36
283,283.2N,42.704209,-124.584623,Nearshore,WA/OR,-92
284,284.1N,42.784525,-124.532813,Nearshore,WA/OR,-9
284,284.2N,42.783332,-124.648225,Nearshore,WA/OR,-79
285,285.1N,42.869896,-124.54647,Nearshore,WA/OR,-12
285,285.2N,42.869426,-124.660234,Nearshore,WA/OR,-88
286,286.1N,42.953062,-124.489443,Nearshore,WA/OR,-22
286,286.2N,42.951792,-124.603432,Nearshore,WA/OR,-83
287,287.1N,43.036157,-124.453833,Nearshore,WA/OR,-2
287,287.2N,43.03578,-124.568845,Nearshore,WA/OR,-93
288,288.1N,43.117853,-124.439636,Nearshore,WA/OR,-15
288,288.2N,43.117615,-124.553874,Nearshore,WA/OR,-86
289,289.1N,43.202291,-124.407236,Nearshore,WA/OR,-18
289,289.2N,43.201774,-124.520702,Nearshore,WA/OR,-65
290,290.1N,43.287654,-124.404857,Nearshore,WA/OR,-24
290,290.2N,43.287058,-124.51907,Nearshore,WA/OR,-91
291,291.1N,43.3686,-124.337291,Nearshore,WA/OR,-15
291,291.2N,43.366865,-124.45299,Nearshore,WA/OR,-93
292,292.1N,43.45185,-124.287826,Nearshore,WA/OR,-21
292,292.2N,43.451679,-124.40389,Nearshore,WA/OR,-101
293,293.1N,43.535076,-124.248071,Nearshore,WA/OR,-3
293,293.2N,43.534758,-124.363237,Nearshore,WA/OR,-105
294,294.1N,43.618227,-124.227766,Nearshore,WA/OR,-15
294,294.2N,43.618833,-124.343869,Nearshore,WA/OR,-109
295,295.1N,43.701404,-124.205882,Nearshore,WA/OR,-19
295,295.2N,43.701639,-124.322294,Nearshore,WA/OR,-105
296,296.1N,43.784595,-124.184584,Nearshore,WA/OR,-4
296,296.2N,43.783673,-124.300085,Nearshore,WA/OR,-100
297,297.1N,43.867768,-124.170509,Nearshore,WA/OR,-21
297,297.2N,43.867007,-124.286129,Nearshore,WA/OR,-103
298,298.1N,43.946776,-124.154831,Nearshore,WA/OR,-23
298,298.2N,43.946776,-124.271213,Nearshore,WA/OR,-94
299,299.1N,44.034154,-124.144111,Nearshore,WA/OR,-12
299,299.2N,44.032872,-124.260152,Nearshore,WA/OR,-79
300,300.1N,44.116377,-124.138538,Nearshore,WA/OR,-29
300,300.2N,44.11584,-124.255005,Nearshore,WA/OR,-72
301,301.1N,44.20058,-124.123203,Nearshore,WA/OR,0
301,301.2N,44.199055,-124.241379,Nearshore,WA/OR,-72
302,302.1N,44.283753,-124.124946,Nearshore,WA/OR,-2
302,302.2N,44.282832,-124.242375,Nearshore,WA/OR,-69
303,303.1N,44.36706,-124.105132,Nearshore,WA/OR,-2
303,303.2N,44.36723,-124.222874,Nearshore,WA/OR,-64
304,304.1N,44.447128,-124.094014,Nearshore,WA/OR,-1
304,304.2N,44.447005,-124.212838,Nearshore,WA/OR,-60
305,305.1N,44.533614,-124.086425,Nearshore,WA/OR,-3
305,305.2N,44.534241,-124.203685,Nearshore,WA/OR,-64
306,306.1N,44.616908,-124.078932,Nearshore,WA/OR,-1
306,306.2N,44.616169,-124.196124,Nearshore,WA/OR,-59
307,307.1N,44.70019,-124.076426,Nearshore,WA/OR,-2
307,307.2N,44.699127,-124.19418,Nearshore,WA/OR,-69
308,308.1N,44.783452,-124.08025,Nearshore,WA/OR,16
308,308.2N,44.782802,-124.197692,Nearshore,WA/OR,-70
309,309.1N,44.866939,-124.049641,Nearshore,WA/OR,25
309,309.2N,44.866536,-124.167064,Nearshore,WA/OR,-81
310,310.1N,44.950369,-124.031983,Nearshore,WA/OR,24
310,310.2N,44.950596,-124.149144,Nearshore,WA/OR,-92
311,311.1N,45.033785,-124.019914,Nearshore,WA/OR,-7
311,311.2N,45.033404,-124.137688,Nearshore,WA/OR,-98
312,312.1N,45.115673,-123.992609,Nearshore,WA/OR,-1
312,312.2N,45.114779,-124.110041,Nearshore,WA/OR,-83
313,313.1N,45.200788,-123.978596,Nearshore,WA/OR,-1
313,313.2N,45.201391,-124.097805,Nearshore,WA/OR,-75
314,314.1N,45.284249,-123.969289,Nearshore,WA/OR,-2
314,314.2N,45.283616,-124.086672,Nearshore,WA/OR,-76
315,315.1N,45.367587,-123.982033,Nearshore,WA/OR,4
315,315.2N,45.367338,-124.099935,Nearshore,WA/OR,-81
316,316.1N,45.44745,-123.98214,Nearshore,WA/OR,-2
316,316.2N,45.44745,-124.099935,Nearshore,WA/OR,-80
317,317.1N,45.534641,-123.95865,Nearshore,WA/OR,0
317,317.2N,45.534007,-124.079041,Nearshore,WA/OR,-70
318,318.1N,45.617577,-123.959025,Nearshore,WA/OR,-1
318,318.2N,45.61615,-124.07599,Nearshore,WA/OR,-73
319,319.1N,45.701676,-123.950643,Nearshore,WA/OR,5
319,319.2N,45.70107,-124.072161,Nearshore,WA/OR,-72
320,320.1N,45.781534,-123.985415,Nearshore,WA/OR,-13
320,320.2N,45.781892,-124.105606,Nearshore,WA/OR,-80
321,321.1N,45.868572,-123.974596,Nearshore,WA/OR,-2
321,321.2N,45.868797,-124.093043,Nearshore,WA/OR,-75
322,322.1N,45.949268,-123.998355,Nearshore,WA/OR,2
322,322.2N,45.948194,-124.11842,Nearshore,WA/OR,-78
323,323.1N,46.035944,-123.942671,Nearshore,WA/OR,-2
323,323.2N,46.035466,-124.062228,Nearshore,WA/OR,-48
324,324.1N,46.116623,-123.966925,Nearshore,WA/OR,-3
324,324.2N,46.116623,-124.086586,Nearshore,WA/OR,-50
325,325.1N,46.202667,-124.012201,Nearshore,WA/OR,-9
325,325.2N,46.20349,-124.133052,Nearshore,WA/OR,-30
326,326.1N,46.284081,-124.100515,Nearshore,WA/OR,-9
326,326.2N,46.283373,-124.223239,Nearshore,WA/OR,-62
327,327.1N,46.369521,-124.073197,Nearshore,WA/OR,-1
327,327.2N,46.369545,-124.195167,Nearshore,WA/OR,-37
328,328.1N,46.453226,-124.070482,Nearshore,WA/OR,-7
328,328.2N,46.452294,-124.193038,Nearshore,WA/OR,-38
329,329.1N,46.536907,-124.073921,Nearshore,WA/OR,-3
329,329.2N,46.53713,-124.192884,Nearshore,WA/OR,-39
330,330.1N,46.61863,-124.086247,Nearshore,WA/OR,-7
330,330.2N,46.617197,-124.208928,Nearshore,WA/OR,-45
331,331.1N,46.704154,-124.104147,Nearshore,WA/OR,-12
331,331.2N,46.703635,-124.227114,Nearshore,WA/OR,-44
332,332.1N,46.787855,-124.113504,Nearshore,WA/OR,-1
332,332.2N,46.787187,-124.248267,Nearshore,WA/OR,-45
333,333.1N,46.87147,-124.136485,Nearshore,WA/OR,-12
333,333.2N,46.870754,-124.258055,Nearshore,WA/OR,-45
334,334.1N,46.954855,-124.190586,Nearshore,WA/OR,-9
334,334.2N,46.954165,-124.314244,Nearshore,WA/OR,-40
335,335.1N,47.038718,-124.187809,Nearshore,WA/OR,-10
335,335.2N,47.038739,-124.31016,Nearshore,WA/OR,-38
336,336.1N,47.122471,-124.201664,Nearshore,WA/OR,-7
336,336.2N,47.121357,-124.32482,Nearshore,WA/OR,-40
337,337.1N,47.206176,-124.22392,Nearshore,WA/OR,-8
337,337.2N,47.205044,-124.348126,Nearshore,WA/OR,-35
338,338.1N,47.289723,-124.25665,Nearshore,WA/OR,-8
338,338.2N,47.289008,-124.378247,Nearshore,WA/OR,-34
339,339.1N,47.373058,-124.338857,Nearshore,WA/OR,-13
339,339.2N,47.371462,-124.461048,Nearshore,WA/OR,-39
340,340.1N,47.45687,-124.355826,Nearshore,WA/OR,-14
340,340.2N,47.455884,-124.48244,Nearshore,WA/OR,-29
341,341.1N,47.540727,-124.370328,Nearshore,WA/OR,-11
341,341.2N,47.539676,-124.494726,Nearshore,WA/OR,-28
342,342.1N,47.624495,-124.397852,Nearshore,WA/OR,-10
342,342.2N,47.623426,-124.521347,Nearshore,WA/OR,-31
343,343.1N,47.708247,-124.429804,Nearshore,WA/OR,-8
343,343.2N,47.706491,-124.554208,Nearshore,WA/OR,-25
344,344.1N,47.791753,-124.491992,Nearshore,WA/OR,-16
344,344.2N,47.790165,-124.616546,Nearshore,WA/OR,-29
345,345.1N,47.874629,-124.626714,Nearshore,WA/OR,-31
345,345.2N,47.872314,-124.750903,Nearshore,WA/OR,-48
346,346.1N,47.957636,-124.685311,Nearshore,WA/OR,-24
346,346.2N,47.956578,-124.80971,Nearshore,WA/OR,-57
347,347.1N,48.04218,-124.700591,Nearshore,WA/OR,-11
347,347.2N,48.041168,-124.825538,Nearshore,WA/OR,-45
348,348.1N,48.127788,-124.722117,Nearshore,WA/OR,-23
348,348.2N,48.126595,-124.846044,Nearshore,WA/OR,-46
349,349.1N,48.210495,-124.701762,Nearshore,WA/OR,-1
349,349.2N,48.209338,-124.826681,Nearshore,WA/OR,-44
350,350.1N,48.296764,-124.69014,Nearshore,WA/OR,-24
350,350.2N,48.295332,-124.815646,Nearshore,WA/OR,-39
351,351.1N,48.378593,-124.738321,Nearshore,WA/OR,-11
351,351.2N,48.377561,-124.86505,Nearshore,WA/OR,-226
352,352.1N,48.462894,-124.734397,Nearshore,WA/OR,-261
352,352.2N,48.461605,-124.859678,Nearshore,WA/OR,-275
357,357.1N,34.106322,-119.940104,Nearshore,S. CA Bight,-101
357,357.2N,34.076899,-119.922274,Nearshore,S. CA Bight,-58
358,358.1N,34.047626,-119.8984,Nearshore,S. CA Bight,-12
358,358.2N,34.030184,-119.934803,Nearshore,S. CA Bight,-43
359,359.1N,34.00106,-119.88762,Nearshore,S. CA Bight,-29
359,359.2N,33.987656,-119.922887,Nearshore,S. CA Bight,-69
360,360.1N,33.970173,-119.859241,Nearshore,S. CA Bight,-63
360,360.2N,33.94066,-119.882579,Nearshore,S. CA Bight,-259
361,361.1N,33.960676,-119.807565,Nearshore,S. CA Bight,12
361,361.2N,33.928754,-119.805805,Nearshore,S. CA Bight,-131
362,362.1N,33.96072,-119.752252,Nearshore,S. CA Bight,50
362,362.2N,33.930628,-119.748469,Nearshore,S. CA Bight,-121
363,363.1N,33.96371,-119.707908,Nearshore,S. CA Bight,16
363,363.2N,33.933624,-119.691844,Nearshore,S. CA Bight,-157
364,364.1N,33.98364,-119.660782,Nearshore,S. CA Bight,-6
364,364.2N,33.953843,-119.646684,Nearshore,S. CA Bight,-90
365,365.1N,33.985423,-119.610696,Nearshore,S. CA Bight,-20
365,365.2N,33.955314,-119.601062,Nearshore,S. CA Bight,-78
366,366.1N,33.994492,-119.55954,Nearshore,S. CA Bight,61
366,366.2N,33.96474,-119.541579,Nearshore,S. CA Bight,-146
367,367.1N,34.01872,-119.537423,Nearshore,S. CA Bight,17
367,367.2N,34.004007,-119.501629,Nearshore,S. CA Bight,-40
368,368.1N,34.042599,-119.525033,Nearshore,S. CA Bight,-70
368,368.2N,34.060013,-119.489294,Nearshore,S. CA Bight,-82
369,369.1N,34.053867,-119.551648,Nearshore,S. CA Bight,-6
369,369.2N,34.087281,-119.539258,Nearshore,S. CA Bight,-115
370,370.1N,34.056365,-119.593209,Nearshore,S. CA Bight,-88
370,370.2N,34.091002,-119.602497,Nearshore,S. CA Bight,-208
371,371.1N,34.022835,-119.654481,Nearshore,S. CA Bight,-78
371,371.2N,34.054047,-119.639671,Nearshore,S. CA Bight,-86
372,372.1N,34.035176,-119.693999,Nearshore,S. CA Bight,-22
372,372.2N,34.067531,-119.676456,Nearshore,S. CA Bight,-90
373,373.1N,34.050742,-119.734077,Nearshore,S. CA Bight,-2
373,373.2N,34.082964,-119.715591,Nearshore,S. CA Bight,-88
374,374.1N,34.062664,-119.779654,Nearshore,S. CA Bight,-79
374,374.2N,34.095295,-119.768646,Nearshore,S. CA Bight,-104
375,375.1N,34.100976,-119.821473,Nearshore,S. CA Bight,-89
375,375.2N,34.067661,-119.833305,Nearshore,S. CA Bight,-54
376,376.1N,34.076995,-119.870488,Nearshore,S. CA Bight,-70
376,376.2N,34.110855,-119.87069,Nearshore,S. CA Bight,-95
400,400.1N,33.481359,-118.572541,Nearshore,S. CA Bight,-111
400,400.2N,33.521721,-118.573908,Nearshore,S. CA Bight,-622
401,401.1N,33.480539,-118.609642,Nearshore,S. CA Bight,-90
401,401.2N,33.501471,-118.640393,Nearshore,S. CA Bight,-249
402,402.1N,33.460002,-118.594251,Nearshore,S. CA Bight,167
402,402.2N,33.437033,-118.622772,Nearshore,S. CA Bight,-131
403,403.1N,33.433816,-118.567416,Nearshore,S. CA Bight,-67
403,403.2N,33.40981,-118.595655,Nearshore,S. CA Bight,-610
404,404.1N,33.422557,-118.51837,Nearshore,S. CA Bight,87
404,404.2N,33.397867,-118.543764,Nearshore,S. CA Bight,-257
405,405.1N,33.399431,-118.492245,Nearshore,S. CA Bight,-7
405,405.2N,33.37736,-118.521972,Nearshore,S. CA Bight,-245
406,406.1N,33.358136,-118.492304,Nearshore,S. CA Bight,-4
406,406.2N,33.335904,-118.522348,Nearshore,S. CA Bight,-80
407,407.1N,33.323293,-118.470095,Nearshore,S. CA Bight,25
407,407.2N,33.299251,-118.49831,Nearshore,S. CA Bight,-758
408,408.1N,33.31582,-118.43314,Nearshore,S. CA Bight,-23
408,408.2N,33.284958,-118.442422,Nearshore,S. CA Bight,-739
409,409.1N,33.31325,-118.393192,Nearshore,S. CA Bight,-20
409,409.2N,33.279763,-118.397749,Nearshore,S. CA Bight,-362
410,410.1N,33.303205,-118.351038,Nearshore,S. CA Bight,127
410,410.21N,33.269754,-118.357541,Nearshore,S. CA Bight,-168
411,411.1N,33.299378,-118.316289,Nearshore,S. CA Bight,-38
411,411.2N,33.267801,-118.304896,Nearshore,S. CA Bight,-377
412,412.1N,33.308464,-118.301993,Nearshore,S. CA Bight,-71
412,412.2N,33.308122,-118.261527,Nearshore,S. CA Bight,-182
413,413.1N,33.333336,-118.306605,Nearshore,S. CA Bight,-84
413,413.2N,33.35007,-118.270147,Nearshore,S. CA Bight,-400
414,414.1N,33.358873,-118.326163,Nearshore,S. CA Bight,-87
414,414.2N,33.378055,-118.293258,Nearshore,S. CA Bight,-538
415,415.1N,33.384007,-118.355025,Nearshore,S. CA Bight,-61
415,415.2N,33.405032,-118.319137,Nearshore,S. CA Bight,-468
416,416.1N,33.411552,-118.366314,Nearshore,S. CA Bight,-191
416,416.2N,33.43221,-118.335137,Nearshore,S. CA Bight,-515
417,417.1N,33.423186,-118.39604,Nearshore,S. CA Bight,-208
417,417.2N,33.453778,-118.373027,Nearshore,S. CA Bight,-862
418,418.1N,33.436967,-118.4345,Nearshore,S. CA Bight,-248
418,418.2N,33.468473,-118.417416,Nearshore,S. CA Bight,-518
419,419.1N,33.454707,-118.483767,Nearshore,S. CA Bight,-217
