1,50.6924,-128.3775
2,50.7277,-128.3896
3,50.7398,-128.4026
4,50.8437,-128.1758
5,51.2514,-128.6126
6,51.2493,-128.7837
7,51.2418,-128.9299
8,51.1012,-130.1989
9,50.4054,-130.0104
10,50.1617,-129.3533
11,50.3448,-128.7587
12,50.6924,-128.3775
