FID_1,long,lat
6224,-124.190476190476,47.0913558022469
6225,-124.190476190476,47.0894872820615
6226,-124.190476190476,47.0876187618762
6227,-124.190476190476,47.0857502416908
6228,-124.190476190476,47.0838817215055
6229,-124.190476190476,47.0820132013201
6230,-124.190476190476,47.0801446811348
6231,-124.190476190476,47.0782761609494
6232,-124.19038682282,47.0764076407641
6233,-124.189578957896,47.0749941660833
6234,-124.189237673767,47.0745391205787
6235,-124.188413841384,47.0734406774011
6236,-124.187836283628,47.0726706003934
6237,-124.187248724872,47.0718871887189
6238,-124.186434893489,47.070802080208
6239,-124.186083608361,47.0703337000367
6240,-124.18503350335,47.0689335600227
6241,-124.184918491849,47.0687802113545
6242,-124.183753375338,47.0672267226723
6243,-124.183698918398,47.0670650398373
6244,-124.183315675038,47.065196519652
6245,-124.183056065495,47.0633279994666
6246,-124.182796455952,47.0614594792813
6247,-124.182588258826,47.0599609960996
6248,-124.182547143603,47.0595909590959
6249,-124.182339530249,47.0577224389106
6250,-124.182131916895,47.0558539187252
6251,-124.181924303541,47.0539853985399
6252,-124.181716690188,47.0521168783545
6253,-124.181666666667,47.0502483581691
6254,-124.181666666667,47.0483798379838
6255,-124.181666666667,47.0465113177984
6256,-124.181666666667,47.0446427976131
6257,-124.181666666667,47.0427742774277
6258,-124.181666666667,47.0409057572424
6259,-124.181666666667,47.039037237057
6260,-124.181666666667,47.0371687168717
6261,-124.181666666667,47.0353001966863
6262,-124.181666666667,47.033431676501
6263,-124.181489648965,47.0315631563156
6264,-124.181423142314,47.0308980898089
6265,-124.181302796946,47.0296946361303
6266,-124.181115944928,47.0278261159449
6267,-124.180929092909,47.0259575957596
6268,-124.18074224089101,47.0240890755742
6269,-124.180555388872,47.0222205553889
6270,-124.180368536854,47.0203520352035
6271,-124.180258025803,47.0196916786562
6272,-124.180033373708,47.0184835150182
6273,-124.17962962963,47.0166149948328
6274,-124.17962962963,47.0147464746475
6275,-124.17962962963,47.0128779544621
6276,-124.17962962963,47.0110094342768
6277,-124.17962962963,47.0091409140914
6278,-124.17962962963,47.0072723939061
6279,-124.17962962963,47.0054038737207
6280,-124.179584331133,47.0035353535354
6281,-124.179375020835,47.00166683335
6282,-124.179166666667,46.9997983131646
6283,-124.179166666667,46.9979297929793
6284,-124.179166666667,46.9960612727939
6285,-124.179166666667,46.9941927526086
6286,-124.179166666667,46.9923242324232
6287,-124.179166666667,46.9904557122379
6288,-124.179166666667,46.9885871920525
6289,-124.179166666667,46.9867186718672
6290,-124.179166666667,46.9848501516818
6291,-124.179166666667,46.9829816314965
6292,-124.179166666667,46.9811131113111
6293,-124.179166666667,46.9792445911258
6294,-124.179166666667,46.9773760709404
6295,-124.179166666667,46.9755075507551
6296,-124.179166666667,46.9736390305697
6297,-124.179166666667,46.9717705103844
6298,-124.179272895813,46.969901990199
6299,-124.179477762591,46.9680334700137
6300,-124.17974112226,46.9661649498283
6301,-124.180156348968,46.964296429643
6302,-124.180258025803,46.9638388838884
6303,-124.180571575676,46.9624279094576
6304,-124.180986802384,46.9605593892723
6305,-124.181402029092,46.9586908690869
6306,-124.181423142314,46.958595859586
6307,-124.1818172558,46.9568223489016
6308,-124.182232482508,46.9549538287162
6309,-124.182588258826,46.9533528352835
6310,-124.182662598401,46.9530853085309
6311,-124.183181817486,46.9512167883455
6312,-124.183557667418,46.9493482681602
6313,-124.183216472117,46.9474797479748
6314,-124.182875276817,46.9456112277894
6315,-124.182588258826,46.9440394039404
6316,-124.182551171784,46.9437427076041
6317,-124.182317606761,46.9418741874187
6318,-124.182084041738,46.9400056672334
6319,-124.181850476714,46.938137147048
6320,-124.181616911691,46.9362686268627
6321,-124.181423142314,46.9356101487375
6322,-124.180853418675,46.9344001066773
6323,-124.180258025803,46.9333027120535
6324,-124.179839650632,46.932531586492
6325,-124.179465946595,46.9306630663066
6326,-124.179092909291,46.928797879788
6327,-124.179092242558,46.9287945461213
6328,-124.178718538521,46.9269260259359
6329,-124.178344834483,46.9250575057506
6330,-124.177971130446,46.9231889855652
6331,-124.177927792779,46.9231170342548
6332,-124.176762676268,46.9222222222222
6333,-124.175597559756,46.9222222222222
6334,-124.174432443244,46.9222222222222
6335,-124.173267326733,46.9222222222222
6336,-124.172102210221,46.9222222222222
6337,-124.170937093709,46.9222222222222
6338,-124.169771977198,46.9222222222222
6339,-124.168606860686,46.9222222222222
6340,-124.167441744174,46.9222222222222
6511,-124.14297429743,46.9008820882088
6512,-124.143166538876,46.900766743341
6513,-124.143893556022,46.8988982231556
6514,-124.14297429743,46.8970597059706
6515,-124.14295929593,46.8970297029703
6516,-124.142025035837,46.8951611827849
6517,-124.141809180918,46.8947294729473
6518,-124.141090775744,46.8932926625996
6519,-124.140644064406,46.8921388298584
6520,-124.140406897833,46.8914241424142
6521,-124.139873034923,46.8895556222289
6522,-124.139478947895,46.8881763176318
6523,-124.139339172012,46.8876871020435
6524,-124.138805309102,46.8858185818582
6525,-124.138313831383,46.884098409841
6526,-124.138271446192,46.8839500616728
6527,-124.137737583282,46.8820815414875
6528,-124.137203720372,46.8802130213021
6529,-124.137148714871,46.8801138875946
6530,-124.13598359836,46.8787868786879
6531,-124.135430626396,46.8783445011168
6532,-124.134818481848,46.8778547854786
6533,-124.133653365337,46.8769226922692
6534,-124.133385935373,46.8764759809314
6535,-124.132488248825,46.8749764976498
6536,-124.132303730373,46.8746074607461
6537,-124.13136947028,46.8727389405607
6538,-124.131323132313,46.8726462646265
6539,-124.130435210188,46.8708704203754
6540,-124.130158015802,46.8704005354414
6541,-124.129126662666,46.86900190019
6542,-124.12899289929,46.8688490277599
6543,-124.127827782778,46.8675174660323
6544,-124.127491707504,46.8671333800047
6545,-124.126732881621,46.8652648598193
6546,-124.126662666267,46.8649839983999
6547,-124.126265751575,46.863396339634
6548,-124.125798621529,46.8615278194486
6549,-124.125497549755,46.8603235323533
6550,-124.125331491482,46.8596592992633
6551,-124.124864361436,46.8577907790779
6552,-124.12439723139,46.8559222588926
6553,-124.124332433243,46.8556630663066
6554,-124.123930101343,46.8540537387072
6555,-124.123462971297,46.8521852185219
6556,-124.123167316732,46.85100260026
6557,-124.122995841251,46.8503166983365
6558,-124.122722688936,46.8484481781512
6559,-124.122489123912,46.8465796579658
6560,-124.122255558889,46.8447111377804
6561,-124.12200220022,46.8436848864049
6562,-124.121764557408,46.8428426175951
6563,-124.121230694498,46.8409740974097
6564,-124.120837083708,46.8395964596459
6565,-124.120696831588,46.8391055772244
6566,-124.120162968678,46.837237057039
6567,-124.119671967197,46.8355185518552
6568,-124.119629105768,46.8353685368537
6569,-124.119095242858,46.8335000166683
6570,-124.118804499498,46.831631496483
6571,-124.118506850685,46.8309009208709
6572,-124.117857785779,46.8297629762976
6573,-124.117341734173,46.828902890289
6574,-124.116889007462,46.8278944561123
6575,-124.116176617662,46.8263076307631
6576,-124.116082719383,46.8260259359269
6577,-124.115459879321,46.8241574157416
6578,-124.11501150115,46.8228122812281
6579,-124.114837039259,46.8222888955562
6580,-124.114214199198,46.8204203753709
6581,-124.113846384638,46.8195929771349
6582,-124.113251325133,46.8185518551855
6583,-124.112681268127,46.8177537753775
6584,-124.111916667857,46.8166833350002
6585,-124.111516151615,46.8153000379263
6586,-124.111375661376,46.8148148148148
6587,-124.110841798466,46.8129462946295
6588,-124.110351035104,46.8112286228623
6589,-124.110307935555,46.8110777744441
6590,-124.109774072645,46.8092092542588
6591,-124.109258957843,46.8073407340734
6592,-124.109185918592,46.8068206820682
6593,-124.109017360069,46.8054722138881
6594,-124.108783795046,46.8036036937027
6595,-124.108550230023,46.8017351735174
6596,-124.108316665,46.799866653332
6597,-124.108083099977,46.7979981331466
6598,-124.10802080208,46.797499749975
6599,-124.107849534953,46.7961296129613
6600,-124.10761596993,46.7942610927759
6601,-124.107430049641,46.7923925725906
6602,-124.107407407407,46.7905240524052
6603,-124.107407407407,46.7886555322199
6604,-124.107407407407,46.7867870120345
6605,-124.107407407407,46.7849184918492
6606,-124.107407407407,46.7830499716638
6607,-124.107407407407,46.7811814514785
6608,-124.107407407407,46.7793129312931
6609,-124.107407407407,46.7774444111078
6610,-124.107407407407,46.7755758909224
6611,-124.107407407407,46.7737073707371
6612,-124.107407407407,46.7718388505517
6613,-124.107407407407,46.7699703303664
6614,-124.107407407407,46.768101810181
6615,-124.107407407407,46.7662332899957
6616,-124.107407407407,46.7643647698103
6617,-124.107407407407,46.762496249625
6618,-124.107407407407,46.7606277294396
6619,-124.107339023655,46.7587592092543
6620,-124.107111336134,46.756890689068896
6621,-124.10687777111,46.7550221688836
6622,-124.106855685569,46.7548454845485
6623,-124.106644206087,46.7531536486982
6624,-124.106410641064,46.7512851285128
6625,-124.106322923959,46.7494166083275
6626,-124.106556488982,46.7475480881421
6627,-124.106790054005,46.7456795679568
6628,-124.106855685569,46.7451545154515
6629,-124.107023619029,46.7438110477714
6630,-124.107142857143,46.7419425275861
6631,-124.107142857143,46.7400740074007
6632,-124.107142857143,46.7382054872154
6633,-124.107142857143,46.73633696703
6634,-124.107142857143,46.7344684468447
6635,-124.107457174289,46.7325999266593
6636,-124.10802080208,46.7312847951462
6637,-124.108257968654,46.730731406474
6638,-124.109058763019,46.7288628862886
6639,-124.109185918592,46.7285661899523
6640,-124.109859557384,46.7269943661033
6641,-124.110351035104,46.7258475847585
6642,-124.110660351749,46.7251258459179
6643,-124.111461146115,46.7232573257326
6644,-124.111516151615,46.7230202976366
6645,-124.112068982189,46.7213888055472
6646,-124.111516151615,46.7205053838717
6647,-124.110351035104,46.7201170117012
6648,-124.109185918592,46.7197286395306
6649,-124.108560856086,46.7195202853619
6650,-124.10802080208,46.7193402673601
6651,-124.106855685569,46.7189518951895
6652,-124.105690569057,46.718563523019
6991,-124.082388238824,46.6697594759476
6992,-124.083553355336,46.6692977631096
6993,-124.083894639464,46.6690702403574
6994,-124.084718471847,46.6685210187685
6995,-124.085883588359,46.6677442744274
6996,-124.086697419742,46.667201720172
6997,-124.08704870487,46.6666238909291
6998,-124.08783336667,46.6653331999867
6999,-124.088213821382,46.6638113811381
7000,-124.088300496716,46.6634646798013
7001,-124.088713351475,46.661596159616
7002,-124.088213821382,46.6597609760976
7003,-124.088197153049,46.6597276394306
7004,-124.087262892956,46.6578591192453
7005,-124.08704870487,46.6574307430743
7006,-124.086328632863,46.6559905990599
7007,-124.085883588359,46.655100510051
7008,-124.085394372771,46.6541220788746
7009,-124.084718471847,46.6527702770277
7010,-124.084460112678,46.6522535586892
7011,-124.083553355336,46.6504400440044
7012,-124.08351715115,46.6503850385038
7013,-124.083074242004,46.6485165183185
7014,-124.083074242004,46.6466479981331
7015,-124.083074242004,46.6447794779478
7016,-124.083074242004,46.6429109577624
7017,-124.083074242004,46.6410424375771
7018,-124.083074242004,46.6391739173917
7019,-124.083074242004,46.6373053972064
7020,-124.083074242004,46.635436877021
7021,-124.083347471293,46.6335683568357
7022,-124.082924959163,46.6316998366503
7023,-124.082457829116,46.629831316465
7024,-124.082388238824,46.6295529552955
7025,-124.08199069907,46.6279627962796
7026,-124.081523569024,46.6260942760943
7027,-124.081223122312,46.6248924892489
7028,-124.081056438977,46.6242257559089
7029,-124.080589308931,46.6223572357236
7030,-124.080122178885,46.6204887155382
7031,-124.080058005801,46.6202320232023
7032,-124.079655048838,46.6186201953529
7033,-124.079187918792,46.6167516751675
7034,-124.078892889289,46.6155715571557
7035,-124.078720788746,46.6148831549822
7036,-124.078253658699,46.6130146347968
7037,-124.077786528653,46.6111461146115
7038,-124.077727772777,46.6109110911091
7039,-124.077319398607,46.6092775944261
7040,-124.07685226856,46.6074090742408
7041,-124.076854352102,46.6055405540554
7042,-124.077165772133,46.6036720338701
7043,-124.077477192164,46.6018035136847
7044,-124.077727772777,46.6001248232393
7045,-124.077756108944,46.5999349934994
7046,-124.077727772777,46.5998499849985
7047,-124.077133268882,46.598066473314
7048,-124.076562656266,46.5963546354635
7049,-124.076510428821,46.5961979531286
7050,-124.075887588759,46.5943294329433
7051,-124.075397539754,46.5928592859286
7052,-124.075264748697,46.5924609127579
7053,-124.075,46.5905923925726
7054,-124.075,46.5887238723872
7055,-124.075,46.5868553522019
7056,-124.075,46.5849868320165
7057,-124.074973122312,46.5831183118312
7058,-124.074739557289,46.5812497916458
7059,-124.074505992266,46.5793812714605
7060,-124.074272427243,46.5775127512751
7061,-124.074232423242,46.577170100009
7062,-124.074074074074,46.5756442310898
7063,-124.074074074074,46.5737757109044
7064,-124.074074074074,46.5719071907191
7065,-124.074074074074,46.5700386705337
7066,-124.074074074074,46.5681701503484
7067,-124.074074074074,46.566301630163
7068,-124.074074074074,46.5644331099777
7069,-124.074074074074,46.5625645897923
7070,-124.074074074074,46.560696069607
7071,-124.074074074074,46.5588275494216
7072,-124.074074074074,46.5569590292363
7073,-124.074074074074,46.5550905090509
7074,-124.074074074074,46.5532219888656
7075,-124.074074074074,46.5513534686802
7076,-124.074016846129,46.5494849484949
7077,-124.073809232775,46.5476164283095
7078,-124.073601619421,46.5457479081241
7079,-124.073394006067,46.5438793879388
7080,-124.073067306731,46.5422901547628
7081,-124.073002716938,46.5420108677534
7082,-124.072535586892,46.5401423475681
7083,-124.072068456846,46.5382738273827
7084,-124.071902190219,46.5376087608761
7085,-124.071601326799,46.5364053071974
7086,-124.071134196753,46.534536787012
7087,-124.070833333333,46.5326682668267
7088,-124.070833333333,46.5307997466413
7089,-124.070833333333,46.528931226456
7090,-124.070833333333,46.5270627062706
7091,-124.070833333333,46.5251941860853
7092,-124.070833333333,46.5233256658999
7093,-124.070833333333,46.5214571457146
7094,-124.070833333333,46.5195886255292
7095,-124.070833333333,46.5177201053439
7096,-124.070833333333,46.5158515851585
7097,-124.070833333333,46.5139830649732
7098,-124.070737073707,46.5129873829367
7099,-124.070602060206,46.5121145447878
7100,-124.069571957196,46.5103977064373
7101,-124.069480948095,46.5102460246025
7102,-124.068406840684,46.5084558455846
7103,-124.068359835984,46.5083775044171
7104,-124.067241724172,46.5065139847318
7105,-124.067240233618,46.5065089842318
7106,-124.066683263209,46.5046404640464
7107,-124.0661262928,46.5027719438611
7108,-124.066076607661,46.502605260526
7109,-124.065699480759,46.5009034236757
7110,-124.065310377192,46.4990349034903
7111,-124.06516664487,46.497166383305
7112,-124.065022912548,46.4952978631196
7113,-124.064911491149,46.4938493849386
7114,-124.064879180226,46.4934293429343
7115,-124.064735447904,46.4915608227489
7116,-124.064591715582,46.4896923025636
7117,-124.06444798326,46.4878237823782
7118,-124.064315981566,46.4859552621929
7119,-124.064285714286,46.4840867420075
7120,-124.064285714286,46.4822182218222
7121,-124.064285714286,46.4803497016368
7122,-124.064285714286,46.4784811814515
7123,-124.064285714286,46.4766126612661
7124,-124.064285714286,46.4747441410808
7125,-124.064285714286,46.4728756208954
7126,-124.064285714286,46.471007100710104
7127,-124.064285714286,46.4691385805247
7128,-124.064285714286,46.4672700603394
7129,-124.064376080465,46.465401540154
7130,-124.064509546193,46.4635330199687
7131,-124.06464301192,46.4616644997833
7132,-124.064776477648,46.459795979598
7133,-124.064909943375,46.4579274594126
7134,-124.064911491149,46.457905790579
7135,-124.065043409103,46.4560589392273
7136,-124.06517687483,46.4541904190419
7137,-124.065310340558,46.4523218988566
7138,-124.065315559334,46.4504533786712
7139,-124.065159849318,46.4485848584859
7140,-124.065004139303,46.4467163383005
7141,-124.064911491149,46.4456045604561
7142,-124.064848429287,46.4448478181151
7143,-124.064692719272,46.4429792979298
7144,-124.064537009256,46.4411107777444
7145,-124.064381299241,46.4392422575591
7146,-124.064225589226,46.4373737373737
7147,-124.064151267054,46.4355052171884
7148,-124.064264045452,46.433636697003
7149,-124.06439751118,46.4317681768177
7150,-124.064530976907,46.4298996566323
7151,-124.064664442635,46.428031136447
7152,-124.064797908362,46.4261626162616
7153,-124.064911491149,46.4245724572456
7154,-124.06493137409,46.4242940960763
7155,-124.065064839817,46.4224255758909
7156,-124.065198305545,46.4205570557056
7157,-124.065331771272,46.4186885355202
7158,-124.065179396728,46.4168200153349
7159,-124.065307439835,46.4149514951495
7160,-124.065477305306,46.4130829749642
7161,-124.06564717077801,46.4112144547788
7162,-124.065817036249,46.4093459345935
7163,-124.06598690172,46.4074774144081
7164,-124.066076607661,46.4064906490649
7165,-124.066174300898,46.4056088942228
7166,-124.066381321917,46.4037403740374
7167,-124.066588342936,46.4018718538521
7168,-124.066768988465,46.4000033336667
7169,-124.06703970397,46.3981348134813
7170,-124.067241724172,46.3971247124712
7171,-124.067413408007,46.396266293296
7172,-124.067787112045,46.3943977731106
7173,-124.068160816082,46.3925292529253
7174,-124.068406840684,46.3912991299129
7175,-124.068534520119,46.3906607327399
7176,-124.068908224156,46.3887922125546
7177,-124.069281928193,46.3869236923692
7178,-124.069571957196,46.3854735473547
7179,-124.06965563223,46.3850551721839
7180,-124.07,46.3831866519985
7181,-124.07,46.3813181318132
7182,-124.07,46.3794496116278
7183,-124.07,46.3775810914425
7184,-124.07,46.3757125712571
7185,-124.07,46.3738440510718
7186,-124.07,46.3719755308864
7187,-124.07,46.3701070107011
7188,-124.07,46.3682384905157
7189,-124.07,46.3663699703304
7190,-124.07,46.364501450145
7191,-124.070119606639,46.3626329299597
7192,-124.070428153926,46.3607644097743
7193,-124.070737073707,46.3589108910891
7194,-124.070739573957,46.358895889589
7195,-124.071050993988,46.3570273694036
7196,-124.071362414019,46.3551588492183
7197,-124.07167383405,46.3532903290329
7198,-124.071902190219,46.3519201920192
7199,-124.071985254081,46.3514218088476
7200,-124.072259448167,46.3495532886622
7201,-124.072415158182,46.3476847684768
7202,-124.072570868198,46.3458162482915
7203,-124.072705439068,46.3439477281061
7204,-124.072727272727,46.3420792079208
7205,-124.072727272727,46.3402106877354
7206,-124.072727272727,46.3383421675501
7207,-124.072727272727,46.3364736473647
7208,-124.072727272727,46.3346051271794
7209,-124.072781520576,46.332736606994
7210,-124.072951386048,46.3308680868087
7211,-124.073067306731,46.3295929592959
7212,-124.073121251519,46.3289995666233
7213,-124.07329111699,46.327131046438
7214,-124.073333333333,46.3252625262526
7215,-124.073333333333,46.3233940060673
7216,-124.073333333333,46.3215254858819
7217,-124.073333333333,46.3196569656966
7218,-124.073333333333,46.3177884455112
7219,-124.073557355736,46.3159199253259
7220,-124.074117911791,46.3140514051405
7221,-124.074232423242,46.3136697003034
7222,-124.074678467847,46.3121828849552
7223,-124.075239023902,46.3103143647698
7224,-124.075397539754,46.3097859785979
7225,-124.075799579958,46.3084458445845
7226,-124.076562656266,46.3073922560381
7227,-124.076913897332,46.3065773243991
7228,-124.077727772777,46.3059742321478
7229,-124.078418307267,46.3047088042138
7230,-124.078892889289,46.3041913234462
7231,-124.079902500054,46.3028402840284
7232,-124.080058005801,46.3026600387312
7233,-124.081223122312,46.3015029630554
7234,-124.08152002009,46.3009717638431
7235,-124.082388238824,46.2991770263908
7236,-124.082430280121,46.2991032436577
7237,-124.082606131965,46.2972347234724
7238,-124.082781983809,46.295366203287
7239,-124.082957835654,46.2934976831016
7240,-124.083133687498,46.2916291629163
7241,-124.083309539342,46.2897606427309
7242,-124.083485391186,46.2878921225456
7243,-124.083553355336,46.2871699669967
7244,-124.084317598427,46.2860236023602
7245,-124.084718471847,46.2854222922292
7246,-124.08556327855,46.2841550821749
7247,-124.085883588359,46.2834876708447
7248,-124.086460034892,46.2822865619895
7249,-124.08704870487,46.2805205520552
7250,-124.087082874954,46.2804180418042
7251,-124.08704870487,46.2803156685379
7252,-124.085883588359,46.2794899489949
7253,-124.084718471847,46.2797229722972
7254,-124.083553355336,46.2799559955996
7255,-124.082388238824,46.2792439243924
7635,-124.005490549055,46.1971572157216
7636,-124.004667966797,46.1963346334634
7637,-124.004325432543,46.1960757990191
7638,-124.003160316032,46.1954978831216
7639,-124.00199519952,46.1951095109511
7640,-124.000830083008,46.1947211387805
7641,-124.000384982318,46.194466113278
7642,-123.999664966497,46.1940535720239
7643,-123.998499849985,46.1926942694269
7644,-123.998416984556,46.1925975930926
7645,-123.997334733473,46.19133496683
7646,-123.996815395825,46.1907290729073
7647,-123.996169616962,46.1899756642331
7648,-123.995213807095,46.1888605527219
7649,-123.99500450045,46.1886423766801
7650,-123.993839383938,46.1875766148043
7651,-123.993157371293,46.1869920325366
7652,-123.992674267427,46.1865779435086
7653,-123.991509150915,46.1855792722129
7654,-123.990977431076,46.1851235123512
7655,-123.990344034403,46.184570667033
7656,-123.989178917892,46.1835537226186
7657,-123.988836661444,46.1832549921659
7658,-123.98801380138,46.1820207020702
7659,-123.98759098132,46.1813864719805
7660,-123.986848684868,46.1802730273027
7661,-123.986345301197,46.1795179517952
7662,-123.985683568357,46.1785253525352
7663,-123.985099621073,46.1776494316098
7664,-123.984518451845,46.1767776777678
7665,-123.98385394095,46.1757809114245
7666,-123.983353335334,46.1750300030003
7667,-123.983137814092,46.1739123912391
7668,-123.982777487005,46.1720438710538
7669,-123.982417159917,46.1701753508684
7670,-123.982188218822,46.1689881488148
7671,-123.981977748653,46.1683068306831
7672,-123.98102310231,46.167547961806
7673,-123.979857985799,46.1670472679798
7674,-123.978692869287,46.1665465741536
7675,-123.978440939332,46.1664383104977
7676,-123.977527752775,46.1648402340234
7677,-123.977373213512,46.1645697903124
7678,-123.976362636264,46.162801280128
7679,-123.976305487692,46.162701270127
7680,-123.975237761871,46.1608327499417
7681,-123.975197519752,46.1607623262326
7682,-123.974210772402,46.1589642297563
7683,-123.97403240324,46.1585308530853
7684,-123.973494224422,46.157095709571
7685,-123.972867286729,46.1554238757209
7686,-123.972793529353,46.1552271893856
7687,-123.972092834283,46.1533586692003
7688,-123.971702170217,46.1523168983565
7689,-123.971392139214,46.1514901490149
7690,-123.970738740541,46.1496216288295
7691,-123.970537053705,46.1488148814881
7692,-123.970271610494,46.1477531086442
7693,-123.969478614528,46.1458845884588
7694,-123.969371937194,46.1457245724573
7695,-123.968232934405,46.1440160682735
7696,-123.968206820682,46.1439768976898
7697,-123.96704170417,46.1422292229223
7698,-123.967018595201,46.1421475480881
7699,-123.966489918573,46.1402790279028
7700,-123.965961241945,46.1384105077174
7701,-123.965876587659,46.1381113111311
7702,-123.965527849081,46.1365419875321
7703,-123.964878434884,46.1346734673467
7704,-123.964711471147,46.1344301842204
7705,-123.963546354635,46.133197902298
7706,-123.963174817482,46.1328049471614
7707,-123.962614261426,46.130936426976
7708,-123.962381238124,46.1301596826349
7709,-123.962053705371,46.1290679067907
7710,-123.961493149315,46.1271993866053
7711,-123.961216121612,46.1262759609294
7712,-123.960932593259,46.12533086642
7713,-123.960372037204,46.1234623462346
7714,-123.960051005101,46.1226399582371
7715,-123.959597256022,46.1215938260493
7716,-123.958885888589,46.1199932493249
7717,-123.958766802606,46.1197253058639
7718,-123.95793634919,46.1178567856786
7719,-123.957720772077,46.1173233156036
7720,-123.957181273683,46.1159882654932
7721,-123.956558433621,46.1141197453079
7722,-123.956555655566,46.1141114111411
7723,-123.955935593559,46.1122512251225
7724,-123.955410335965,46.1103827049372
7725,-123.955390539054,46.1102860286028
7726,-123.955036170284,46.1085141847518
7727,-123.954662466247,46.1066456645665
7728,-123.95428876221,46.1047771443811
7729,-123.954225422542,46.1044604460445
7730,-123.953915058172,46.1029086241958
7731,-123.953541354135,46.1010401040104
7732,-123.953167650098,46.0991715838251
7733,-123.953060306031,46.0986348634863
7734,-123.952724655015,46.0973030636397
7735,-123.95189518951901,46.0959865986598
7736,-123.951500864372,46.0954345434543
7737,-123.950730073007,46.0943554355435
7738,-123.95013443486,46.093566023269
7739,-123.949564956496,46.0928112811281
7740,-123.948636808125,46.0916975030836
7741,-123.948399839984,46.0914131413141
7742,-123.947234723472,46.0900150015001
7743,-123.947079707971,46.0898289828983
7744,-123.946069606961,46.0886168616861
7745,-123.945587244805,46.0879604627129
7746,-123.944904490449,46.0864119745308
7747,-123.944784478448,46.0860919425276
7748,-123.944083783378,46.0842234223422
7749,-123.943739373937,46.0831107912664
7750,-123.943505392206,46.0823549021569
7751,-123.94303826216,46.0804863819715
7752,-123.942574257426,46.0786303630363
7753,-123.942571132113,46.0786178617862
7754,-123.942104002067,46.0767493416008
7755,-123.941706974304,46.0748808214155
7756,-123.941666666667,46.0730123012301
7757,-123.941666666667,46.0711437810448
7758,-123.941666666667,46.0692752608594
7759,-123.941666666667,46.0674067406741
7760,-123.941440977431,46.0655382204887
7761,-123.941409140914,46.0653790379037
7762,-123.941067273394,46.0636697003034
7763,-123.940693569357,46.061801180118
7764,-123.94031986532,46.0599326599327
7765,-123.940244024402,46.0592397693993
7766,-123.940127043007,46.0580641397473
7767,-123.939957177536,46.056195619562
7768,-123.939787312065,46.0543270993766
7769,-123.939617446593,46.0524585791913
7770,-123.939447581122,46.0505900590059
7771,-123.939393939394,46.0487215388206
7772,-123.939393939394,46.0468530186352
7773,-123.939393939394,46.0449844984498
7774,-123.939311066419,46.0431159782645
7775,-123.939124745808,46.0412474580791
7776,-123.939078907891,46.0407890789078
7777,-123.938937893789,46.0393789378938
7778,-123.938751041771,46.0375104177084
7779,-123.938564189752,46.0356418975231
7780,-123.938377337734,46.0337733773377
7781,-123.938476180951,46.0319048571524
7782,-123.93866303297,46.030036336967
7783,-123.938837776683,46.0281678167817
7784,-123.938888888889,46.0262992965963
7785,-123.938888888889,46.024430776411
7786,-123.938888888889,46.0225622562256
7787,-123.938888888889,46.0206937360403
7788,-123.938888888889,46.0188252158549
7789,-123.938888888889,46.0169566956696
7790,-123.939064276798,46.0150881754842
7791,-123.939078907891,46.0149564956496
7792,-123.939271890152,46.0132196552989
7793,-123.939479503506,46.0113511351135
7794,-123.93968711686,46.0094826149282
7795,-123.939894730214,46.0076140947428
7796,-123.940102343568,46.0057455745575
7797,-123.940244024402,46.0044704470447
7798,-123.940309956922,46.0038770543721
7799,-123.940517570276,46.0020085341868
7800,-123.940725183629,46.0001400140014
7801,-123.940932796983,45.998271493816
7802,-123.941140410337,45.9964029736307
7803,-123.941348023691,45.9945344534453
7804,-123.941409140914,45.9939843984399
7805,-123.941555637045,45.99266593326
7806,-123.941763250399,45.9907974130746
7807,-123.941970863753,45.9889288928893
7808,-123.942178477107,45.9870603727039
7809,-123.942386090461,45.9851918525186
7810,-123.942574257426,45.9842237665882
7811,-123.942749274927,45.9833233323332
7812,-123.943739373937,45.9832601345241
7813,-123.944904490449,45.983185765385
7814,-123.946069606961,45.983111396246
7815,-123.947234723472,45.983037027107
7816,-123.948399839984,45.9829626579679
7817,-123.949564956496,45.9828882888289
7818,-123.950730073007,45.9826292346502
7819,-123.951800389333,45.9814548121479
7820,-123.95189518951901,45.9813807097683
7821,-123.953060306031,45.9812497245653
7822,-123.954225422542,45.9808754404852
7823,-123.955390539054,45.9807383679544
7824,-123.956555655566,45.9806012954237
7825,-123.957720772077,45.9804642228929
7826,-123.958885888589,45.9803271503621
7827,-123.960051005101,45.9801900778313
7828,-123.961216121612,45.9800530053005
7829,-123.962381238124,45.9799159327697
7830,-123.963546354635,45.979778860239
7831,-123.964711471147,45.979641787708204
7832,-123.965183184985,45.9795862919625
7833,-123.965876587659,45.9795047151774
7834,-123.96704170417,45.9790036356577
7835,-123.968206820682,45.9777357147479
7836,-123.968223308817,45.9777177717772
7837,-123.969371937194,45.9764677938382
7838,-123.969940327366,45.9758492515918
7839,-123.970537053705,45.9751998729285
7840,-123.971657345915,45.9739807314065
7841,-123.971702170217,45.9739319520187
7842,-123.972867286729,45.972664031109
7843,-123.973374364463,45.9721122112211
7844,-123.97403240324,45.9713961101993
7845,-123.975091383012,45.9702436910358
7846,-123.975197519752,45.9701281892895
7847,-123.976362636264,45.9688602683798
7848,-123.976808401561,45.9683751708504
7849,-123.977527752775,45.967557328344
7850,-123.978451899244,45.9665066506651
7851,-123.978692869287,45.965982186454
7852,-123.979310408518,45.9646381304797
